Format,LMUTelemetry v3
Version,1
Player,Daniel Karasi
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,TF Sport #72:LM
SessionUTC,2025-11-21T10:50:59Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
568.810,0,98.13,4594.58,11.11,0.00,-100.00,2,-99.16,839.70
568.810,0,98.07,4597.30,11.11,0.00,-2.54,2,-98.74,839.36
568.810,0,98.25,4595.94,11.11,0.00,-2.74,2,-98.31,839.01
568.810,0,98.28,4595.94,11.11,0.00,-2.94,2,-97.89,838.67
574.339,0,98.29,4595.94,11.11,0.00,-3.13,2,-97.46,838.33
574.339,0,98.25,4598.67,11.11,0.00,-2.94,2,-97.03,837.99
574.339,0,98.41,4601.40,11.11,0.00,-2.74,2,-96.60,837.66
574.339,0,98.42,4604.13,11.11,0.00,-2.35,2,-96.17,837.32
574.339,0,98.37,4608.22,11.11,0.00,-2.15,2,-95.74,836.98
574.339,0,98.37,4609.58,11.11,0.00,-100.00,2,-95.31,836.65
574.339,0,98.46,4609.58,11.11,0.00,-100.00,2,-94.88,836.31
574.339,0,98.53,4609.58,11.11,0.00,-100.00,2,-94.45,835.98
579.847,0,98.69,4615.04,11.11,0.00,-19.57,2,-93.15,834.97
579.847,0,98.69,4616.40,11.11,0.00,19.57,2,-92.72,834.64
579.847,0,98.60,4619.13,11.11,0.00,39.14,2,-92.29,834.30
579.847,0,98.79,4621.86,11.11,0.00,97.85,2,-91.43,833.62
579.847,0,98.86,4624.59,11.11,0.00,100.00,2,-91.00,833.28
579.847,0,98.77,4628.68,11.11,0.00,100.00,2,-90.57,832.94
579.847,0,98.76,4631.41,11.11,0.00,100.00,2,-90.14,832.60
579.847,0,98.90,4632.77,11.11,0.00,100.00,2,-89.71,832.26
579.847,0,98.89,4636.87,11.11,0.00,100.00,2,-89.28,831.91
585.365,0,98.96,4638.23,11.11,0.00,100.00,2,-88.85,831.57
585.365,0,98.86,4638.23,11.11,0.00,100.00,2,-88.42,831.23
585.365,0,99.16,4639.59,11.11,0.00,100.00,2,-88.00,830.88
585.365,0,99.06,4640.96,11.11,0.00,2.15,2,-87.57,830.53
585.365,0,99.06,4640.96,11.11,0.00,2.15,2,-87.57,830.53
585.365,0,98.97,4640.96,11.11,0.00,2.15,2,-87.14,830.18
585.365,0,98.88,4642.32,11.11,0.00,100.00,2,-86.72,829.84
585.365,0,99.10,4646.42,11.11,0.00,100.00,2,-86.29,829.49
585.365,0,99.24,4649.14,11.11,0.00,100.00,2,-85.87,829.14
585.365,0,99.39,4650.51,11.11,0.00,100.00,2,-85.02,828.44
585.365,0,99.36,4654.60,11.11,0.00,2.15,2,-84.59,828.08
590.898,0,99.36,4654.60,11.11,0.00,2.15,2,-84.59,828.08
590.898,0,99.28,4651.87,11.11,0.00,2.15,2,-83.74,827.38
590.898,0,99.28,4651.87,11.11,0.00,2.15,2,-83.74,827.38
590.898,0,99.43,4651.87,11.11,0.00,2.15,2,-83.32,827.03
590.898,0,99.48,4654.60,11.11,0.00,2.15,2,-82.90,826.67
590.898,0,99.39,4657.33,11.11,0.00,2.15,2,-82.47,826.32
590.898,0,99.39,4657.33,11.11,0.00,2.15,2,-82.05,825.96
590.898,0,99.46,4660.06,11.11,0.00,2.15,2,-81.63,825.60
590.898,0,99.59,4662.79,11.11,0.00,2.35,2,-81.20,825.25
590.898,0,99.63,4666.88,11.11,0.00,2.15,2,-80.78,824.89
596.448,0,99.54,4669.61,11.11,0.00,2.15,2,-80.36,824.53
596.448,0,99.70,4672.33,11.11,0.00,2.15,2,-79.94,824.17
596.448,0,99.61,4673.70,11.11,0.00,2.35,2,-79.52,823.81
596.448,0,99.60,4676.43,11.11,0.00,2.35,2,-79.10,823.45
596.448,0,99.73,4673.70,11.11,0.00,2.74,2,-78.69,823.09
596.448,0,99.80,4670.97,11.11,0.00,2.94,2,-78.27,822.72
596.448,0,99.88,4668.24,11.11,0.00,2.94,2,-77.85,822.36
596.448,0,99.80,4666.88,11.11,0.00,2.74,2,-77.43,821.99
596.448,0,99.73,4669.61,11.11,0.00,2.35,2,-77.01,821.63
596.448,0,99.88,4675.06,11.11,0.00,2.15,2,-76.60,821.26
602.010,0,99.95,4683.25,11.11,0.00,2.15,2,-76.18,820.90
602.010,0,99.85,4685.98,11.11,0.00,2.15,2,-75.76,820.53
602.010,0,100.00,4685.98,11.11,0.00,2.35,2,-75.35,820.16
602.010,0,100.15,4684.61,11.11,0.00,2.35,2,-74.93,819.80
602.010,0,100.05,4687.34,11.11,0.00,2.35,2,-74.52,819.43
602.010,0,100.05,4687.34,11.11,0.00,100.00,2,-74.10,819.06
602.010,0,100.21,4688.70,11.11,0.00,100.00,2,-73.69,818.69
602.010,0,100.21,4691.43,11.11,0.00,100.00,2,-73.27,818.32
602.010,0,100.19,4694.16,11.11,0.00,100.00,2,-72.86,817.94
602.010,0,100.18,4694.16,11.11,0.00,2.15,2,-72.44,817.57
607.595,0,100.25,4695.53,11.11,0.00,2.35,2,-72.03,817.20
607.595,0,100.24,4696.89,11.11,0.00,2.35,2,-71.61,816.83
607.595,0,100.24,4698.25,11.11,0.00,2.15,2,-71.20,816.45
607.595,0,100.23,4699.62,11.11,0.00,100.00,2,-70.79,816.08
607.595,0,100.47,4700.98,11.11,0.00,100.00,2,-70.38,815.70
607.595,0,100.38,4705.07,11.11,0.00,2.15,2,-69.96,815.33
607.595,0,100.45,4703.71,11.11,0.00,2.35,2,-69.55,814.95
607.595,0,100.44,4703.71,11.11,0.00,2.54,2,-69.14,814.57
607.595,0,100.51,4703.71,11.11,0.00,2.35,2,-68.73,814.20
607.595,0,100.59,4707.80,11.11,0.00,2.35,2,-68.32,813.82
613.201,0,100.50,4710.53,11.11,0.00,2.15,2,-67.91,813.44
613.201,0,100.34,4713.26,11.11,0.00,2.15,2,-67.50,813.06
613.201,0,100.66,4713.26,11.11,0.00,2.15,2,-67.10,812.68
613.201,0,100.57,4713.26,11.11,0.00,2.54,2,-66.69,812.30
613.201,0,100.56,4713.26,11.11,0.00,2.54,2,-66.28,811.91
613.201,0,100.72,4713.26,11.11,0.00,2.54,2,-65.87,811.53
613.201,0,100.80,4714.62,11.11,0.00,2.35,2,-65.47,811.15
613.201,0,100.80,4714.62,11.11,0.00,2.35,2,-65.47,811.15
613.201,0,100.79,4721.45,11.11,0.00,2.15,2,-64.65,810.38
613.201,0,100.94,4722.81,11.11,0.00,2.35,2,-64.25,809.99
613.201,0,100.94,4722.81,11.11,0.00,2.35,2,-64.25,809.99
618.826,0,100.77,4725.54,11.11,0.00,2.54,2,-63.44,809.22
618.826,0,100.84,4726.90,11.11,0.00,2.54,2,-63.03,808.83
618.826,0,100.84,4726.90,11.11,0.00,2.54,2,-63.03,808.83
618.826,0,101.01,4728.27,11.11,0.00,2.54,2,-62.63,808.44
618.826,0,100.92,4728.27,11.11,0.00,2.35,2,-61.82,807.66
618.826,0,101.00,4729.63,11.11,0.00,2.15,2,-61.42,807.27
618.826,0,101.00,4730.99,11.11,0.00,2.35,2,-61.02,806.88
618.826,0,101.08,4733.72,11.11,0.00,2.35,2,-60.62,806.49
618.826,0,101.08,4733.72,11.11,0.00,2.35,2,-60.62,806.49
618.826,0,101.07,4737.82,11.11,0.00,2.35,2,-60.22,806.09
624.497,0,100.83,4737.82,11.11,0.00,2.15,2,-59.81,805.70
624.497,0,101.23,4737.82,11.11,0.00,2.15,2,-59.42,805.31
624.497,0,101.23,4737.82,11.11,0.00,2.15,2,-59.02,804.91
624.497,0,101.15,4739.18,11.11,0.00,100.00,2,-58.62,804.52
624.497,0,101.39,4739.18,11.11,0.00,100.00,2,-58.22,804.12
624.497,0,101.31,4740.54,11.11,0.00,100.00,2,-57.82,803.73
624.497,0,101.31,4744.64,11.11,0.00,100.00,2,-57.42,803.33
624.497,0,101.15,4746.00,11.11,0.00,100.00,2,-57.02,802.93
624.497,0,101.38,4747.36,11.11,0.00,100.00,2,-56.62,802.54
624.497,0,101.38,4748.73,11.11,0.00,100.00,2,-56.22,802.14
630.150,0,101.30,4748.73,11.11,0.00,100.00,2,-55.82,801.74
630.150,0,101.22,4750.09,11.11,0.00,100.00,2,-55.43,801.35
630.150,0,101.46,4750.09,11.11,0.00,100.00,2,-55.03,800.95
630.150,0,101.54,4751.46,11.11,0.00,100.00,2,-54.63,800.55
630.150,0,101.46,4752.82,11.11,0.00,100.00,2,-54.23,800.15
630.150,0,101.46,4756.91,11.11,0.00,97.85,2,-53.83,799.75
630.150,0,101.54,4758.28,11.11,0.00,97.85,2,-53.44,799.36
630.150,0,101.62,4758.28,11.11,0.00,100.00,2,-53.04,798.96
630.150,0,101.54,4759.64,11.11,0.00,100.00,2,-52.64,798.56
630.150,0,101.62,4759.64,11.11,0.00,100.00,2,-52.24,798.16
635.818,0,101.70,4761.01,11.11,0.00,100.00,2,-51.84,797.76
635.818,0,101.78,4762.37,11.11,0.00,100.00,2,-51.44,797.36
635.818,0,101.62,4763.74,11.11,0.00,100.00,2,-51.04,796.95
635.818,0,101.86,4765.10,11.11,0.00,100.00,2,-50.65,796.55
635.818,0,101.78,4766.46,11.11,0.00,100.00,2,-50.25,796.15
635.818,0,101.78,4766.46,11.11,0.00,100.00,2,-49.85,795.75
635.818,0,101.70,4767.83,11.11,0.00,100.00,2,-49.46,795.35
635.818,0,101.86,4769.19,11.11,0.00,100.00,2,-49.06,794.94
635.818,0,101.94,4770.56,11.11,0.00,100.00,2,-48.66,794.54
635.818,0,101.78,4771.92,11.11,0.00,100.00,2,-48.27,794.14
641.504,0,101.86,4776.01,11.11,0.00,100.00,2,-47.87,793.73
641.504,0,102.02,4776.01,11.11,0.00,100.00,2,-47.48,793.33
641.504,0,102.02,4776.01,11.11,0.00,100.00,2,-47.08,792.92
641.504,0,101.95,4776.01,11.11,0.00,100.00,2,-46.68,792.52
641.504,0,101.95,4776.01,11.11,0.00,100.00,2,-46.29,792.11
641.504,0,102.11,4777.38,11.11,0.00,100.00,2,-45.89,791.71
641.504,0,101.95,4780.11,11.11,0.00,100.00,2,-45.50,791.30
641.504,0,101.95,4780.11,11.11,0.00,100.00,2,-45.50,791.30
641.504,0,102.27,4782.83,11.11,0.00,100.00,2,-44.71,790.49
641.504,0,102.27,4782.83,11.11,0.00,100.00,2,-44.71,790.49
641.504,0,102.19,4782.83,11.11,0.00,100.00,2,-44.32,790.08
647.198,0,102.11,4784.20,11.11,0.00,100.00,2,-43.92,789.67
647.198,0,102.11,4784.20,11.11,0.00,100.00,2,-43.53,789.27
647.198,0,102.19,4786.93,11.11,0.00,100.00,2,-43.13,788.86
647.198,0,102.27,4789.65,11.11,0.00,100.00,2,-42.74,788.45
647.198,0,102.27,4791.02,11.11,0.00,97.85,2,-42.35,788.04
647.198,0,102.27,4792.38,11.11,0.00,100.00,2,-41.95,787.63
647.198,0,102.28,4793.75,11.11,0.00,100.00,2,-41.56,787.22
647.198,0,102.28,4793.75,11.11,0.00,100.00,2,-41.17,786.81
647.198,0,102.36,4793.75,11.11,0.00,100.00,2,-40.78,786.40
647.198,0,102.44,4795.11,11.11,0.00,97.85,2,-40.38,785.99
652.904,0,102.44,4796.48,11.11,0.00,97.85,2,-39.99,785.58
652.904,0,102.45,4797.84,11.11,0.00,97.85,2,-39.60,785.17
652.904,0,102.45,4797.84,11.11,0.00,97.85,2,-39.20,784.75
652.904,0,102.69,4797.84,11.11,0.00,100.00,2,-38.81,784.34
652.904,0,102.53,4800.57,11.11,0.00,100.00,2,-38.42,783.93
652.904,0,102.54,4801.93,11.11,0.00,97.85,2,-38.03,783.51
652.904,0,102.53,4803.30,11.11,0.00,78.28,2,-37.64,783.10
652.904,0,102.70,4804.66,11.11,0.00,78.28,2,-37.24,782.69
652.904,0,102.70,4807.39,11.11,0.00,78.28,2,-36.85,782.27
652.904,0,102.46,4807.39,11.11,0.00,78.28,2,-36.46,781.86
658.627,0,102.46,4807.39,11.11,0.00,78.28,2,-36.07,781.45
658.627,0,102.70,4808.75,11.11,0.00,97.85,2,-35.68,781.03
658.627,0,102.78,4810.12,11.11,0.00,97.85,2,-35.29,780.62
658.627,0,102.62,4811.48,11.11,0.00,78.28,2,-34.89,780.20
658.627,0,102.86,4810.12,11.11,0.00,78.28,2,-34.50,779.79
658.627,0,102.86,4812.85,11.11,0.00,78.28,2,-34.11,779.37
658.627,0,102.79,4814.21,11.11,0.00,78.28,2,-33.72,778.96
658.627,0,102.79,4815.57,11.11,0.00,78.28,2,-33.33,778.54
658.627,0,102.86,4818.30,11.11,0.00,78.28,2,-32.94,778.13
658.627,0,102.87,4821.03,11.11,0.00,78.28,2,-32.55,777.71
664.366,0,102.79,4822.40,11.11,0.00,78.28,2,-32.16,777.29
664.366,0,102.95,4822.40,11.11,0.00,58.71,2,-31.77,776.88
664.366,0,103.11,4825.12,11.11,0.00,58.71,2,-31.37,776.46
664.366,0,103.19,4830.58,14.29,0.00,58.71,2,-30.98,776.04
664.366,0,103.19,4836.04,17.46,0.00,58.71,2,-30.59,775.63
664.366,0,103.51,4845.59,20.63,0.00,58.71,2,-30.20,775.21
664.366,0,103.83,4857.86,23.81,0.00,78.28,2,-29.81,774.79
664.366,0,104.00,4871.51,26.98,0.00,58.71,2,-29.41,774.37
664.366,0,104.08,4882.42,28.57,0.00,58.71,2,-29.02,773.94
664.366,0,104.48,4893.33,31.75,0.00,58.71,2,-28.62,773.52
670.128,0,104.79,4905.61,34.92,0.00,58.71,2,-28.23,773.09
670.128,0,104.79,4919.25,36.51,0.00,39.14,2,-27.83,772.67
670.128,0,105.19,4932.89,39.68,0.00,39.14,2,-27.43,772.24
670.128,0,105.51,4946.54,42.86,0.00,39.14,2,-27.03,771.81
670.128,0,105.91,4961.54,44.44,0.00,39.14,2,-26.63,771.38
670.128,0,106.07,4975.18,47.62,0.00,39.14,2,-26.23,770.95
670.128,0,106.79,5007.92,52.38,0.00,39.14,2,-25.42,770.08
670.128,0,107.35,5027.02,55.56,0.00,39.14,2,-25.01,769.64
670.128,0,107.35,5027.02,55.56,0.00,39.14,2,-25.01,769.64
670.128,0,107.44,5046.12,58.73,0.00,39.14,2,-24.60,769.20
676.052,0,108.47,5085.68,66.67,0.00,19.57,2,-23.78,768.32
676.052,0,108.47,5085.68,66.67,0.00,19.57,2,-23.78,768.32
676.052,0,108.95,5100.69,69.84,0.00,19.57,2,-23.37,767.88
676.052,0,109.36,5123.88,71.43,0.00,19.57,2,-22.95,767.43
676.052,0,109.75,5141.61,74.60,0.00,19.57,2,-22.54,766.98
676.052,0,110.30,5167.53,77.78,0.00,19.57,2,-22.12,766.53
676.052,0,110.62,5188.00,79.37,0.00,0.00,2,-21.70,766.08
676.052,0,111.34,5213.92,82.54,0.00,0.00,2,-21.27,765.62
676.052,0,111.74,5237.11,85.71,0.00,0.00,2,-20.85,765.17
676.052,0,112.30,5257.57,87.30,0.00,0.00,2,-20.42,764.71
682.222,0,112.61,5282.13,88.89,0.00,0.00,2,-19.99,764.25
682.222,0,113.17,5298.50,88.89,0.00,-19.57,2,-19.56,763.78
682.222,0,113.64,5328.51,92.06,0.00,-19.57,2,-19.13,763.32
682.222,0,114.04,5354.43,93.65,0.00,-39.14,2,-18.69,762.85
682.222,0,114.69,5383.07,93.65,0.00,-58.71,2,-18.26,762.38
682.222,0,115.08,5402.17,95.24,0.00,-78.28,2,-17.82,761.91
682.222,0,115.71,5428.09,96.83,0.00,-97.85,2,-17.38,761.44
682.222,0,115.95,5455.38,98.41,0.00,-100.00,2,-16.94,760.96
682.222,0,116.66,5474.48,100.00,0.00,-100.00,2,-16.49,760.49
682.222,0,116.97,5504.49,100.00,0.00,-100.00,2,-16.04,760.01
688.669,0,117.53,5523.59,100.00,0.00,-100.00,2,-15.59,759.53
688.669,0,118.23,5568.60,100.00,0.00,-100.00,2,-15.14,759.05
688.669,0,118.55,5568.60,100.00,0.00,-100.00,2,-14.68,758.57
688.669,0,118.86,5589.07,100.00,0.00,-100.00,2,-14.22,758.09
688.669,0,119.66,5614.99,100.00,0.00,-100.00,2,-13.76,757.61
688.669,0,119.89,5635.45,100.00,0.00,-100.00,2,-13.29,757.12
688.669,0,120.44,5658.64,100.00,0.00,-100.00,2,-12.83,756.64
688.669,0,120.76,5681.83,100.00,0.00,-100.00,2,-12.36,756.15
688.669,0,121.32,5699.57,100.00,0.00,-100.00,2,-11.89,755.66
688.669,0,121.63,5730.94,100.00,0.00,-100.00,2,-11.41,755.18
695.388,0,122.20,5754.13,100.00,0.00,-100.00,2,-10.94,754.68
695.388,0,123.07,5775.96,100.00,0.00,-100.00,2,-10.46,754.19
695.388,0,123.15,5801.88,100.00,0.00,-100.00,2,-9.98,753.70
695.388,0,123.54,5815.52,100.00,0.00,-100.00,2,-9.50,753.20
695.388,0,124.42,5831.89,100.00,0.00,-78.28,2,-9.01,752.70
695.388,0,124.57,5855.08,100.00,0.00,-58.71,2,-8.53,752.20
695.388,0,124.97,5874.18,100.00,0.00,-58.71,2,-8.04,751.70
695.388,0,125.53,5901.47,100.00,0.00,-39.14,2,-7.55,751.20
695.388,0,125.93,5921.93,100.00,0.00,-19.57,2,-7.06,750.69
695.388,0,126.34,5946.48,100.00,0.00,-19.57,2,-6.57,750.19
702.372,0,126.82,5969.67,100.00,0.00,-19.57,2,-6.08,749.68
702.372,0,127.14,5986.05,100.00,0.00,0.00,2,-5.59,749.16
702.372,0,127.70,6009.24,100.00,0.00,0.00,2,-5.09,748.65
702.372,0,128.02,6031.06,100.00,0.00,0.00,2,-4.60,748.14
702.372,0,128.74,6050.16,100.00,0.00,19.57,2,-4.10,747.62
702.372,0,129.06,6067.90,100.00,0.00,39.14,2,-3.60,747.10
702.372,0,129.62,6086.99,100.00,0.00,39.14,2,-3.10,746.58
702.372,0,130.02,6107.46,100.00,0.00,58.71,2,-2.60,746.05
702.372,0,130.34,6127.92,100.00,0.00,58.71,2,-2.10,745.52
702.372,0,127.00,5998.32,0.00,0.00,39.14,0,-1.60,745.00
709.583,0,127.24,5822.34,0.00,0.00,39.14,0,-1.11,744.48
709.583,0,127.00,5650.46,0.00,0.00,39.14,0,-0.61,743.97
709.583,0,127.00,5479.93,0.00,0.00,19.57,0,-0.13,743.45
709.583,0,127.64,5204.37,4.76,0.00,19.57,3,0.36,742.94
709.583,0,129.46,5007.92,100.00,0.00,39.14,3,0.85,742.43
709.583,0,130.58,5031.12,96.83,0.00,39.14,3,1.34,741.91
709.583,0,131.06,5042.03,95.24,0.00,58.71,3,1.84,741.39
709.583,0,131.22,5042.03,95.24,0.00,58.71,3,2.34,740.86
709.583,0,131.53,5069.31,92.06,0.00,78.28,3,2.84,740.33
709.583,0,131.93,5076.13,90.48,0.00,78.28,3,3.35,739.80
716.793,0,132.09,5088.41,88.89,0.00,78.28,3,3.86,739.26
716.793,0,132.58,5099.32,85.71,0.00,78.28,3,4.36,738.73
716.793,0,132.66,5107.51,84.13,0.00,78.28,3,4.87,738.19
716.793,0,132.89,5117.06,82.54,0.00,78.28,3,5.38,737.65
716.793,0,133.30,5129.34,80.95,0.00,78.28,3,5.89,737.11
716.793,0,133.47,5144.34,79.37,0.00,78.28,3,6.41,736.57
716.793,0,133.47,5144.34,79.37,0.00,78.28,3,6.41,736.57
716.793,0,133.87,5152.53,79.37,0.00,78.28,3,6.92,736.03
716.793,0,134.03,5166.17,77.78,0.00,97.85,3,7.43,735.48
716.793,0,134.35,5168.90,77.78,0.00,100.00,3,7.94,734.94
716.793,0,134.51,5179.81,76.19,0.00,100.00,3,8.45,734.39
724.255,0,135.08,5204.37,74.60,0.00,97.85,3,9.48,733.30
724.255,0,135.32,5213.92,74.60,0.00,97.85,3,10.00,732.75
724.255,0,135.64,5228.92,74.60,0.00,78.28,3,10.51,732.19
724.255,0,135.64,5228.92,74.60,0.00,78.28,3,10.51,732.19
724.255,0,136.36,5245.29,73.02,0.00,78.28,3,11.55,731.09
724.255,0,136.60,5257.57,73.02,0.00,97.85,3,12.06,730.53
724.255,0,136.60,5263.03,73.02,0.00,97.85,3,12.58,729.97
724.255,0,136.92,5272.58,73.02,0.00,97.85,3,13.10,729.41
724.255,0,137.33,5286.22,73.02,0.00,97.85,3,13.62,728.86
731.854,0,137.25,5297.13,73.02,0.00,97.85,3,14.15,728.30
731.854,0,137.65,5303.95,73.02,0.00,78.28,3,14.67,727.73
731.854,0,138.21,5314.87,73.02,0.00,97.85,3,15.19,727.17
731.854,0,138.05,5328.51,73.02,0.00,97.85,3,15.71,726.61
731.854,0,138.29,5336.69,73.02,0.00,78.28,3,16.24,726.04
731.854,0,139.09,5347.61,73.02,0.00,78.28,3,16.76,725.48
731.854,0,138.93,5358.52,73.02,0.00,78.28,3,17.29,724.91
731.854,0,139.33,5368.07,73.02,0.00,78.28,3,17.81,724.34
731.854,0,139.58,5377.62,73.02,0.00,97.85,3,18.34,723.77
731.854,0,139.89,5387.17,73.02,0.00,97.85,3,18.87,723.19
739.592,0,140.22,5395.35,71.43,0.00,97.85,3,19.39,722.62
739.592,0,140.15,5404.90,71.43,0.00,97.85,3,19.92,722.05
739.592,0,140.15,5404.90,71.43,0.00,97.85,3,19.92,722.05
739.592,0,140.71,5414.45,71.43,0.00,97.85,3,20.45,721.47
739.592,0,140.63,5426.73,71.43,0.00,78.28,3,20.98,720.89
739.592,0,140.87,5437.64,71.43,0.00,78.28,3,21.51,720.31
739.592,0,141.11,5447.19,71.43,0.00,78.28,3,22.04,719.73
739.592,0,141.91,5455.38,71.43,0.00,97.85,3,22.57,719.15
739.592,0,141.59,5466.29,71.43,0.00,97.85,3,23.10,718.57
739.592,0,142.32,5482.66,71.43,0.00,97.85,3,24.17,717.40
747.468,0,142.40,5494.94,71.43,0.00,78.28,3,24.70,716.81
747.468,0,143.13,5503.12,71.43,0.00,78.28,3,25.24,716.23
747.468,0,143.13,5512.67,71.43,0.00,78.28,3,25.78,715.64
747.468,0,143.13,5512.67,71.43,0.00,78.28,3,25.78,715.64
747.468,0,143.04,5523.59,71.43,0.00,78.28,3,26.31,715.05
747.468,0,143.94,5533.14,71.43,0.00,97.85,3,26.85,714.46
747.468,0,143.70,5542.68,71.43,0.00,97.85,3,27.39,713.86
747.468,0,144.18,5550.87,71.43,0.00,78.28,3,27.93,713.27
747.468,0,144.18,5563.15,71.43,0.00,97.85,3,28.47,712.67
747.468,0,144.43,5571.33,71.43,0.00,78.28,3,29.01,712.08
747.468,0,144.74,5579.52,71.43,0.00,78.28,3,29.55,711.48
755.486,0,145.24,5590.43,71.43,0.00,97.85,3,30.09,710.88
755.486,0,145.15,5601.34,71.43,0.00,78.28,3,30.63,710.28
755.486,0,145.48,5610.89,71.43,0.00,78.28,3,31.17,709.68
755.486,0,145.64,5620.44,71.43,0.00,78.28,3,31.71,709.08
755.486,0,146.20,5628.63,71.43,0.00,58.71,3,32.26,708.48
755.486,0,146.20,5642.27,71.43,0.00,58.71,3,32.80,707.88
755.486,0,146.35,5650.46,71.43,0.00,39.14,3,33.34,707.27
755.486,0,146.83,5660.00,71.43,0.00,39.14,3,33.89,706.66
755.486,0,147.15,5668.19,71.43,0.00,39.14,3,34.44,706.06
755.486,0,146.91,5677.74,71.43,0.00,39.14,3,34.99,705.45
763.631,0,147.47,5685.92,71.43,0.00,39.14,3,35.53,704.84
763.631,0,147.55,5695.47,71.43,0.00,39.14,3,36.08,704.23
763.631,0,148.10,5703.66,71.43,0.00,19.57,3,36.63,703.62
763.631,0,148.27,5715.94,71.43,0.00,39.14,3,37.19,703.01
763.631,0,148.26,5724.12,71.43,0.00,19.57,3,37.74,702.39
763.631,0,148.82,5730.94,71.43,0.00,19.57,3,38.29,701.78
763.631,0,148.90,5740.49,71.43,0.00,19.57,3,38.85,701.16
763.631,0,148.90,5740.49,71.43,0.00,19.57,3,38.85,701.16
763.631,0,149.14,5750.04,71.43,0.00,19.57,3,39.40,700.55
763.631,0,149.30,5758.23,71.43,0.00,19.57,3,39.96,699.93
763.631,0,149.54,5767.78,71.43,0.00,19.57,3,40.52,699.31
771.915,0,149.85,5775.96,71.43,0.00,19.57,3,41.08,698.69
771.915,0,150.02,5788.24,71.43,0.00,19.57,3,41.63,698.07
771.915,0,149.94,5795.06,71.43,0.00,19.57,3,42.19,697.45
771.915,0,150.49,5801.88,71.43,0.00,0.00,3,42.75,696.83
771.915,0,150.66,5812.79,71.43,0.00,19.57,3,43.31,696.21
771.915,0,151.04,5820.98,71.43,0.00,0.00,3,43.87,695.58
771.915,0,151.05,5831.89,71.43,0.00,0.00,3,44.44,694.96
771.915,0,151.28,5841.44,71.43,0.00,0.00,3,45.00,694.34
771.915,0,151.83,5849.63,71.43,0.00,19.57,3,45.57,693.71
771.915,0,151.76,5857.81,71.43,0.00,19.57,3,46.13,693.08
780.324,0,152.15,5864.63,71.43,0.00,0.00,3,46.70,692.46
780.324,0,152.23,5872.82,71.43,0.00,-19.57,3,47.27,691.83
780.324,0,152.39,5881.00,71.43,0.00,-19.57,3,47.83,691.20
780.324,0,152.94,5891.92,71.43,0.00,-19.57,3,48.40,690.57
780.324,0,152.95,5901.47,71.43,0.00,0.00,3,48.97,689.94
780.324,0,153.19,5909.65,71.43,0.00,0.00,3,49.55,689.30
780.324,0,153.35,5916.47,71.43,0.00,0.00,3,50.12,688.67
780.324,0,153.35,5916.47,71.43,0.00,0.00,3,50.12,688.67
780.324,0,153.51,5924.66,71.43,0.00,0.00,3,50.69,688.04
780.324,0,154.06,5934.21,71.43,0.00,-19.57,3,51.26,687.40
780.324,0,153.99,5942.39,71.43,0.00,0.00,3,51.84,686.76
788.859,0,154.38,5951.94,71.43,0.00,0.00,3,52.41,686.13
788.859,0,154.54,5961.49,71.43,0.00,0.00,3,52.99,685.49
788.859,0,154.62,5971.04,71.43,0.00,0.00,3,53.56,684.85
788.859,0,155.01,5977.86,71.43,0.00,0.00,3,54.14,684.21
788.859,0,154.93,5987.41,69.84,0.00,0.00,3,54.72,683.57
788.859,0,155.41,5992.87,69.84,0.00,-19.57,3,55.30,682.93
788.859,0,155.57,5999.69,69.84,0.00,0.00,3,55.88,682.29
788.859,0,155.73,6009.24,69.84,0.00,0.00,3,56.46,681.65
788.859,0,156.13,6017.42,69.84,0.00,0.00,3,57.04,681.00
788.859,0,155.98,6026.97,69.84,0.00,0.00,3,57.62,680.36
797.506,0,156.53,6033.79,69.84,0.00,0.00,3,58.20,679.71
797.506,0,156.69,6040.61,69.84,0.00,0.00,3,58.79,679.07
797.506,0,156.77,6048.80,69.84,0.00,0.00,3,59.37,678.42
797.506,0,157.16,6058.35,69.84,0.00,-19.57,3,59.96,677.77
797.506,0,157.09,6065.17,69.84,0.00,0.00,3,60.54,677.12
797.506,0,157.56,6071.99,69.84,0.00,-19.57,3,61.13,676.47
797.506,0,157.64,6080.17,69.84,0.00,0.00,3,61.72,675.82
797.506,0,157.64,6091.09,69.84,0.00,0.00,3,62.31,675.17
797.506,0,158.27,6100.64,69.84,0.00,0.00,3,62.90,674.52
797.506,0,158.11,6108.82,69.84,0.00,-19.57,3,63.49,673.87
797.506,0,158.11,6108.82,69.84,0.00,-19.57,3,63.49,673.87
806.268,0,158.57,6122.46,69.84,0.00,-19.57,3,64.67,672.56
806.268,0,158.57,6122.46,69.84,0.00,-19.57,3,64.67,672.56
806.268,0,158.97,6130.65,69.84,0.00,-19.57,3,65.27,671.91
806.268,0,159.12,6138.83,69.84,0.00,-19.57,3,65.86,671.25
806.268,0,159.04,6148.38,69.84,0.00,-19.57,3,66.45,670.60
