Format,LMUTelemetry v3
Version,1
Player,BREUX KACEM
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,D'station Racing #777:LM
SessionUTC,2025-11-21T10:52:16Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
138.815,0,209.32,5956.03,100.00,0.00,19.57,5,-313.02,860.55
138.815,0,209.11,5961.49,100.00,0.00,19.57,5,-313.66,861.52
150.388,0,209.67,5961.49,100.00,0.00,19.57,5,-314.30,862.49
150.388,0,209.37,5971.04,100.00,0.00,19.57,5,-314.94,863.46
150.388,0,209.37,5971.04,100.00,0.00,19.57,5,-314.94,863.46
150.388,0,209.72,5966.95,100.00,0.00,19.57,5,-315.58,864.43
150.388,0,209.01,5980.59,100.00,0.00,19.57,5,-316.22,865.40
150.388,0,209.05,5973.77,100.00,0.00,19.57,5,-316.86,866.37
150.388,0,209.06,5987.41,100.00,0.00,19.57,5,-317.50,867.34
150.388,0,208.84,5983.32,100.00,0.00,19.57,5,-318.13,868.31
150.388,0,208.53,5983.32,100.00,0.00,19.57,5,-318.77,869.27
150.388,0,208.44,5990.14,100.00,0.00,19.57,5,-319.40,870.24
150.388,0,208.53,5998.32,100.00,0.00,19.57,5,-320.03,871.21
161.993,0,208.00,6001.05,100.00,0.00,19.57,5,-320.67,872.17
161.993,0,206.59,5977.86,100.00,22.22,0.00,5,-321.30,873.14
161.993,0,203.26,5926.02,100.00,57.14,0.00,5,-321.92,874.09
161.993,0,202.39,5926.02,100.00,57.14,0.00,5,-322.54,875.04
161.993,0,194.96,5736.40,0.00,100.00,-39.14,5,-323.15,875.96
161.993,0,193.65,5676.37,0.00,100.00,-58.71,5,-323.75,876.87
161.993,0,192.29,5636.81,0.00,100.00,-39.14,5,-324.33,877.76
161.993,0,191.17,5879.64,28.57,100.00,0.00,0,-324.91,878.64
161.993,0,189.74,6149.75,23.81,100.00,19.57,0,-325.48,879.51
161.993,0,188.63,6279.35,19.05,100.00,39.14,0,-326.05,880.37
172.845,0,187.25,6302.54,14.29,100.00,39.14,0,-326.61,881.23
172.845,0,185.85,6254.79,11.11,100.00,19.57,0,-327.17,882.08
172.845,0,184.45,6202.95,12.70,100.00,0.00,0,-327.72,882.93
172.845,0,182.72,6129.28,0.00,100.00,-19.57,4,-328.27,883.76
172.845,0,181.05,6097.91,0.00,100.00,-19.57,4,-328.82,884.60
172.845,0,180.14,6052.89,0.00,100.00,-19.57,4,-329.36,885.42
172.845,0,178.47,6026.97,0.00,100.00,-19.57,4,-329.90,886.25
172.845,0,177.50,6155.20,42.86,100.00,0.00,0,-330.44,887.06
172.845,0,175.95,6613.57,34.92,100.00,-19.57,0,-330.97,887.87
172.845,0,175.08,6859.12,26.98,100.00,-19.57,0,-331.50,888.68
182.725,0,173.52,6935.52,20.63,100.00,-19.57,0,-332.02,889.48
182.725,0,173.52,6935.52,20.63,100.00,-19.57,0,-332.02,889.48
182.725,0,172.39,6913.69,17.46,100.00,-19.57,0,-332.54,890.27
182.725,0,170.77,6825.02,14.29,100.00,-19.57,0,-333.06,891.06
182.725,0,169.81,6719.98,0.00,100.00,-19.57,3,-333.58,891.85
182.725,0,167.47,6684.51,0.00,100.00,-19.57,3,-334.09,892.62
182.725,0,166.24,6674.96,0.00,100.00,-19.57,3,-334.59,893.40
182.725,0,165.19,6631.30,0.00,100.00,-19.57,3,-335.09,894.16
182.725,0,164.04,6597.20,0.00,100.00,-19.57,3,-335.59,894.92
182.725,0,163.04,6524.90,0.00,100.00,0.00,3,-336.08,895.68
182.725,0,161.47,6423.95,0.00,100.00,19.57,3,-336.57,896.43
191.935,0,160.03,6306.63,0.00,100.00,39.14,3,-337.06,897.17
191.935,0,159.19,6160.66,0.00,100.00,39.14,3,-337.55,897.91
191.935,0,157.38,6134.74,0.00,100.00,39.14,3,-338.03,898.64
191.935,0,155.51,6138.83,0.00,100.00,19.57,3,-338.50,899.37
191.935,0,153.49,6162.03,0.00,100.00,19.57,3,-338.97,900.08
191.935,0,152.95,6179.76,0.00,100.00,39.14,3,-339.43,900.79
191.935,0,152.20,6110.19,0.00,100.00,39.14,3,-339.89,901.49
191.935,0,150.77,6036.52,0.00,100.00,58.71,3,-340.35,902.19
191.935,0,149.79,5966.95,0.00,100.00,78.28,3,-340.81,902.89
191.935,0,148.35,5850.99,0.00,100.00,100.00,3,-341.26,903.58
200.385,0,146.75,5777.32,0.00,100.00,100.00,3,-341.71,904.26
200.385,0,145.23,5694.11,0.00,100.00,100.00,3,-342.15,904.94
200.385,0,143.86,5636.81,0.00,100.00,100.00,3,-342.59,905.61
200.385,0,142.08,5627.26,0.00,100.00,78.28,3,-343.02,906.28
200.385,0,140.34,5610.89,0.00,100.00,58.71,3,-343.45,906.93
200.385,0,139.22,5651.82,0.00,100.00,58.71,3,-343.87,907.58
200.385,0,138.42,5822.34,44.44,100.00,39.14,0,-344.28,908.23
200.385,0,137.37,6333.91,34.92,100.00,58.71,0,-344.69,908.87
200.385,0,137.37,6333.91,34.92,100.00,58.71,0,-344.69,908.87
200.385,0,136.41,6614.93,25.40,100.00,78.28,0,-345.10,909.50
200.385,0,135.25,6687.24,15.87,100.00,97.85,0,-345.51,910.13
208.098,0,134.47,6624.48,12.70,100.00,100.00,0,-345.91,910.76
208.098,0,133.62,6466.24,0.00,100.00,100.00,0,-346.31,911.39
208.098,0,132.65,6256.15,0.00,100.00,100.00,2,-346.70,912.01
