Format,LMUTelemetry v3
Version,1
Player,Daniel Skraba
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,Corvette Racing #33:LM
SessionUTC,2025-11-21T10:49:17Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
1290.258,0,234.61,6561.73,100.00,0.00,19.57,5,346.82,287.25
1290.258,0,234.55,6559.00,100.00,0.00,39.14,5,347.60,286.20
1290.258,0,234.70,6567.19,100.00,0.00,58.71,5,348.37,285.16
1303.243,0,234.77,6567.19,100.00,0.00,58.71,5,349.15,284.11
1303.243,0,234.65,6575.37,100.00,0.00,39.14,5,349.92,283.06
1303.243,0,234.72,6575.37,100.00,0.00,39.14,5,350.69,282.01
1303.243,0,234.64,6579.47,100.00,0.00,-39.14,5,351.46,280.96
1303.243,0,234.71,6579.47,100.00,0.00,-39.14,5,352.23,279.91
1303.243,0,235.05,6582.19,100.00,0.00,-97.85,5,353.00,278.86
1303.243,0,234.81,6582.19,100.00,0.00,-100.00,5,353.77,277.80
1303.243,0,234.81,6582.19,100.00,0.00,-100.00,5,353.77,277.80
1303.243,0,235.03,6587.65,100.00,0.00,-100.00,5,354.54,276.75
1303.243,0,235.10,6587.65,100.00,0.00,-100.00,5,355.31,275.70
1303.243,0,235.30,6590.38,100.00,0.00,-100.00,5,356.08,274.65
1316.298,0,235.30,6593.11,100.00,0.00,-100.00,5,356.85,273.59
1316.298,0,235.32,6593.11,100.00,0.00,-97.85,5,357.63,272.54
1316.298,0,234.79,6597.20,100.00,0.00,-58.71,5,358.40,271.49
1316.298,0,235.46,6598.56,100.00,0.00,-39.14,5,359.17,270.44
1316.298,0,235.05,6595.84,100.00,0.00,-19.57,5,359.95,269.39
1316.298,0,235.71,6598.56,100.00,0.00,-19.57,5,360.72,268.34
1316.298,0,235.88,6598.56,100.00,0.00,-19.57,5,361.50,267.29
1316.298,0,235.84,6601.29,100.00,0.00,-19.57,5,362.28,266.23
1316.298,0,235.84,6602.66,100.00,0.00,-19.57,5,363.06,265.18
1316.298,0,235.57,6606.75,100.00,0.00,-19.57,5,363.84,264.13
1329.371,0,236.04,6610.84,100.00,0.00,-19.57,5,364.62,263.08
1329.371,0,236.04,6612.21,100.00,0.00,-19.57,5,365.40,262.03
1329.371,0,236.02,6613.57,100.00,0.00,-19.57,5,366.18,260.98
1329.371,0,236.06,6616.30,100.00,0.00,-19.57,5,366.96,259.93
1329.371,0,236.20,6616.30,100.00,0.00,-19.57,5,367.74,258.88
1329.371,0,236.13,6620.39,100.00,0.00,-19.57,5,368.52,257.82
1329.371,0,236.30,6621.76,100.00,0.00,-19.57,5,369.31,256.77
1329.371,0,236.52,6624.48,100.00,0.00,-19.57,5,370.09,255.72
1329.371,0,236.40,6625.85,100.00,0.00,-19.57,5,370.87,254.66
1329.371,0,236.70,6627.21,100.00,0.00,-19.57,5,371.65,253.61
1342.489,0,236.56,6629.94,100.00,0.00,-19.57,5,372.44,252.55
1342.489,0,236.54,6631.30,100.00,0.00,-19.57,5,373.22,251.50
1342.489,0,236.69,6636.76,100.00,0.00,-19.57,5,374.00,250.44
1342.489,0,236.73,6638.13,100.00,0.00,-19.57,5,374.78,249.39
1342.489,0,236.73,6638.13,100.00,0.00,-19.57,5,374.78,249.39
1342.489,0,236.91,6640.85,100.00,0.00,0.00,5,375.57,248.33
1342.489,0,236.97,6640.85,100.00,0.00,0.00,5,376.35,247.28
1342.489,0,237.05,6639.49,100.00,0.00,0.00,5,377.13,246.22
1342.489,0,237.13,6643.58,100.00,0.00,0.00,5,377.91,245.16
1342.489,0,237.28,6642.22,100.00,0.00,0.00,5,378.70,244.10
1342.489,0,237.34,6642.22,100.00,0.00,0.00,5,379.48,243.05
1355.646,0,237.27,6644.95,100.00,0.00,-19.57,5,380.26,241.99
1355.646,0,237.37,6649.04,100.00,0.00,-19.57,5,381.05,240.93
1355.646,0,237.43,6651.77,100.00,0.00,-19.57,5,381.83,239.87
1355.646,0,237.53,6654.50,100.00,0.00,0.00,5,382.62,238.81
1355.646,0,237.65,6658.59,100.00,0.00,19.57,5,383.40,237.75
1355.646,0,237.52,6658.59,100.00,0.00,19.57,5,384.18,236.69
1355.646,0,237.67,6661.32,100.00,0.00,19.57,5,384.97,235.62
1355.646,0,237.74,6661.32,100.00,0.00,19.57,5,385.75,234.56
1355.646,0,237.85,6662.68,100.00,0.00,39.14,5,386.53,233.50
1355.646,0,237.93,6662.68,100.00,0.00,39.14,5,387.31,232.44
1368.846,0,238.11,6666.77,100.00,0.00,39.14,5,388.10,231.37
1368.846,0,238.11,6666.77,100.00,0.00,39.14,5,388.10,231.37
1368.846,0,237.92,6668.14,100.00,0.00,39.14,5,388.88,230.31
1368.846,0,238.08,6670.87,100.00,0.00,58.71,5,389.66,229.24
1368.846,0,238.22,6673.59,100.00,0.00,58.71,5,390.44,228.17
1368.846,0,238.03,6673.59,100.00,0.00,58.71,5,391.22,227.11
1368.846,0,238.36,6676.32,100.00,0.00,58.71,5,392.00,226.04
1368.846,0,238.41,6679.05,100.00,0.00,58.71,5,392.78,224.97
1368.846,0,238.62,6681.78,100.00,0.00,58.71,5,393.55,223.90
1368.846,0,238.64,6681.78,100.00,0.00,58.71,5,394.33,222.82
1368.846,0,238.51,6681.78,100.00,0.00,58.71,5,395.10,221.75
1382.090,0,238.54,6684.51,100.00,0.00,58.71,5,395.88,220.67
1382.090,0,238.68,6688.60,100.00,0.00,58.71,5,396.65,219.60
1382.090,0,238.68,6687.24,100.00,0.00,58.71,5,397.42,218.52
1382.090,0,238.82,6691.33,100.00,0.00,58.71,5,398.19,217.44
1382.090,0,238.75,6689.96,100.00,0.00,58.71,5,398.97,216.37
1382.090,0,239.05,6691.33,100.00,0.00,58.71,5,399.73,215.29
1382.090,0,238.88,6696.79,100.00,0.00,39.14,5,400.50,214.21
1382.090,0,239.10,6695.42,100.00,0.00,39.14,5,401.27,213.13
1382.090,0,239.15,6699.51,100.00,0.00,39.14,5,402.04,212.04
1382.090,0,239.11,6699.51,100.00,0.00,39.14,5,402.80,210.96
1382.090,0,239.11,6699.51,100.00,0.00,39.14,5,402.80,210.96
1395.372,0,239.22,6704.97,100.00,0.00,39.14,5,403.57,209.88
1395.372,0,239.27,6704.97,100.00,0.00,39.14,5,404.34,208.79
1395.372,0,239.28,6704.97,100.00,0.00,58.71,5,405.10,207.71
1395.372,0,239.36,6707.70,100.00,0.00,58.71,5,405.86,206.62
1395.372,0,239.41,6709.06,100.00,0.00,78.28,5,406.63,205.53
1395.372,0,239.35,6710.43,100.00,0.00,97.85,5,407.39,204.44
1395.372,0,239.56,6714.52,100.00,0.00,100.00,5,408.15,203.35
1395.372,0,239.65,6714.52,100.00,0.00,100.00,5,408.91,202.26
1395.372,0,239.73,6715.88,100.00,0.00,100.00,5,409.67,201.17
1395.372,0,239.82,6718.61,100.00,0.00,100.00,5,410.43,200.08
1408.691,0,239.78,6717.25,100.00,0.00,100.00,5,411.18,198.98
1408.691,0,239.99,6721.34,100.00,0.00,100.00,5,411.94,197.88
1408.691,0,239.88,6722.71,100.00,0.00,2.15,5,412.69,196.78
1408.691,0,240.03,6722.71,100.00,0.00,2.15,5,413.44,195.68
1408.691,0,239.99,6726.80,100.00,0.00,2.15,5,414.19,194.58
1408.691,0,240.08,6726.80,100.00,0.00,2.15,5,414.93,193.48
1408.691,0,240.23,6730.89,100.00,0.00,100.00,5,415.68,192.37
1408.691,0,240.22,6733.62,100.00,0.00,100.00,5,416.42,191.26
1408.691,0,240.16,6733.62,100.00,0.00,100.00,5,417.15,190.15
1408.691,0,240.19,6736.35,100.00,0.00,100.00,5,417.89,189.04
1422.062,0,240.29,6736.35,100.00,0.00,100.00,5,418.62,187.93
1422.062,0,240.41,6740.44,100.00,0.00,100.00,5,419.36,186.81
1422.062,0,240.41,6740.44,100.00,0.00,100.00,5,419.36,186.81
1422.062,0,240.52,6741.80,100.00,0.00,100.00,5,420.09,185.69
1422.062,0,240.62,6741.80,100.00,0.00,100.00,5,420.81,184.57
1422.062,0,240.59,6748.62,100.00,0.00,100.00,5,421.54,183.45
1422.062,0,240.84,6745.90,100.00,0.00,100.00,5,422.26,182.33
1422.062,0,240.72,6752.72,100.00,0.00,100.00,5,422.98,181.20
1422.062,0,240.76,6748.62,100.00,0.00,100.00,5,423.70,180.08
1422.062,0,240.96,6754.08,100.00,0.00,100.00,5,424.42,178.95
1422.062,0,241.10,6754.08,100.00,0.00,100.00,5,425.13,177.82
1435.458,0,240.70,6756.81,100.00,0.00,2.15,5,425.85,176.69
1435.458,0,241.10,6756.81,100.00,0.00,2.15,5,426.56,175.55
1435.458,0,241.07,6756.81,100.00,0.00,2.15,5,427.27,174.42
1435.458,0,241.18,6756.81,100.00,0.00,2.15,5,427.98,173.28
1435.458,0,241.38,6760.90,100.00,0.00,2.15,5,428.68,172.15
1435.458,0,241.02,6764.99,100.00,0.00,2.35,5,429.39,171.01
1435.458,0,241.40,6769.09,100.00,0.00,2.15,5,430.09,169.87
1435.458,0,241.20,6769.09,100.00,0.00,2.15,5,430.78,168.72
1435.458,0,241.20,6769.09,100.00,0.00,2.15,5,430.78,168.72
1435.458,0,241.16,6769.09,100.00,0.00,2.15,5,431.48,167.58
1435.458,0,241.36,6775.91,100.00,0.00,2.15,5,432.17,166.43
1448.875,0,241.38,6771.82,100.00,0.00,2.15,5,432.86,165.28
1448.875,0,241.34,6771.82,100.00,0.00,2.15,5,433.55,164.13
1448.875,0,241.57,6778.64,100.00,0.00,100.00,5,434.23,162.98
1448.875,0,241.64,6778.64,100.00,0.00,100.00,5,434.91,161.83
1448.875,0,241.82,6782.73,100.00,0.00,100.00,5,435.59,160.67
1448.875,0,241.88,6782.73,100.00,0.00,100.00,5,436.27,159.52
1448.875,0,241.85,6781.37,100.00,0.00,100.00,5,436.95,158.36
1448.875,0,241.82,6784.09,100.00,0.00,100.00,5,437.63,157.20
1448.875,0,241.89,6784.09,100.00,0.00,100.00,5,438.30,156.04
1448.875,0,241.79,6782.73,100.00,0.00,2.15,5,438.97,154.87
1462.380,0,242.00,6788.19,100.00,0.00,2.15,5,439.64,153.71
1462.380,0,241.87,6789.55,100.00,0.00,2.15,5,440.31,152.54
1462.380,0,242.10,6797.74,100.00,0.00,2.15,5,440.97,151.37
1462.380,0,242.08,6797.74,100.00,0.00,2.15,5,441.63,150.20
1462.380,0,242.19,6797.74,100.00,0.00,100.00,5,442.28,149.03
1462.380,0,242.22,6797.74,100.00,0.00,100.00,5,442.93,147.86
1462.380,0,242.35,6800.46,100.00,0.00,100.00,5,443.59,146.68
1462.380,0,242.35,6799.10,100.00,0.00,100.00,5,444.24,145.50
1462.380,0,242.37,6803.19,100.00,0.00,2.15,5,444.89,144.32
1462.380,0,242.54,6800.46,100.00,0.00,2.15,5,445.53,143.14
1462.380,0,242.54,6800.46,100.00,0.00,2.15,5,445.53,143.14
1475.946,0,242.57,6801.83,100.00,0.00,2.35,5,446.18,141.96
1475.946,0,242.60,6805.92,100.00,0.00,2.35,5,446.82,140.78
1475.946,0,242.64,6805.92,100.00,0.00,2.35,5,447.46,139.59
1475.946,0,242.52,6811.38,100.00,0.00,2.35,5,448.10,138.41
1475.946,0,242.52,6811.38,100.00,0.00,2.15,5,448.73,137.22
1475.946,0,242.77,6810.01,100.00,0.00,2.15,5,449.36,136.03
1475.946,0,242.90,6818.20,100.00,0.00,100.00,5,449.99,134.84
1475.946,0,242.81,6814.11,100.00,0.00,100.00,5,450.61,133.64
1475.946,0,243.11,6815.47,100.00,0.00,100.00,5,451.23,132.45
1475.946,0,242.85,6818.20,100.00,0.00,100.00,5,451.86,131.25
1489.549,0,243.09,6814.11,100.00,0.00,100.00,5,452.47,130.05
1489.549,0,243.28,6820.93,100.00,0.00,2.35,5,453.09,128.85
1489.549,0,243.02,6818.20,100.00,0.00,2.74,5,453.71,127.65
1489.549,0,243.42,6819.56,100.00,0.00,2.94,5,454.32,126.45
1489.549,0,243.16,6826.38,100.00,0.00,3.13,5,454.93,125.24
1489.549,0,243.16,6827.75,100.00,0.00,3.13,5,455.53,124.04
1489.549,0,243.22,6830.48,100.00,0.00,3.13,5,456.13,122.83
1489.549,0,243.28,6830.48,100.00,0.00,3.13,5,456.73,121.61
1489.549,0,243.58,6829.11,100.00,0.00,2.94,5,457.32,120.40
1489.549,0,243.45,6837.30,100.00,0.00,2.94,5,457.90,119.18
1503.155,0,243.36,6833.20,100.00,0.00,2.74,5,458.49,117.96
1503.155,0,243.63,6833.20,100.00,0.00,2.54,5,459.07,116.74
1503.155,0,243.55,6840.03,100.00,0.00,2.35,5,459.64,115.52
1503.155,0,243.71,6834.57,100.00,0.00,2.15,5,460.21,114.30
1503.155,0,243.60,6841.39,100.00,0.00,2.15,5,460.78,113.07
1503.155,0,243.60,6841.39,100.00,0.00,2.15,5,460.78,113.07
1503.155,0,243.74,6840.03,100.00,0.00,100.00,5,461.90,110.61
1503.155,0,243.74,6840.03,100.00,0.00,100.00,5,461.90,110.61
1503.155,0,243.81,6846.85,100.00,0.00,100.00,5,462.46,109.37
1503.155,0,243.77,6840.03,100.00,0.00,2.15,5,463.01,108.14
1503.155,0,243.87,6842.75,100.00,0.00,2.35,5,463.56,106.90
1516.732,0,243.93,6846.85,100.00,0.00,2.35,5,464.10,105.67
1516.732,0,244.08,6846.85,100.00,0.00,2.15,5,464.64,104.42
1516.732,0,244.17,6846.85,100.00,0.00,2.15,5,465.18,103.18
1516.732,0,243.79,6846.85,100.00,0.00,100.00,5,465.71,101.94
1516.732,0,244.17,6846.85,100.00,0.00,100.00,5,466.24,100.69
1516.732,0,244.27,6853.67,100.00,0.00,100.00,5,466.77,99.44
1516.732,0,243.84,6846.85,100.00,0.00,97.85,5,467.29,98.19
1516.732,0,244.13,6856.40,100.00,0.00,78.28,5,467.81,96.94
1516.732,0,244.26,6856.40,100.00,0.00,78.28,5,468.33,95.69
1516.732,0,244.27,6855.03,100.00,0.00,78.28,5,468.85,94.44
1530.292,0,244.39,6856.40,100.00,0.00,78.28,5,469.37,93.19
1530.292,0,244.25,6853.67,100.00,0.00,78.28,5,469.90,91.94
1530.292,0,244.65,6850.94,100.00,0.00,78.28,5,470.42,90.69
1530.292,0,244.30,6853.67,100.00,0.00,78.28,5,470.94,89.43
1530.292,0,244.42,6853.67,100.00,0.00,78.28,5,471.46,88.18
1530.292,0,244.53,6855.03,100.00,0.00,78.28,5,471.99,86.93
1530.292,0,244.47,6859.12,100.00,0.00,78.28,5,472.51,85.68
1530.292,0,244.51,6857.76,100.00,0.00,78.28,5,473.03,84.43
1530.292,0,244.52,6860.49,100.00,0.00,78.28,5,473.56,83.18
1530.292,0,244.52,6860.49,100.00,0.00,78.28,5,473.56,83.18
1530.292,0,244.56,6860.49,100.00,0.00,78.28,5,474.08,81.93
1543.863,0,244.79,6859.12,100.00,0.00,78.28,5,474.61,80.67
1543.863,0,244.78,6860.49,100.00,0.00,58.71,5,475.13,79.42
1543.863,0,244.71,6860.49,100.00,0.00,58.71,5,475.66,78.17
1543.863,0,244.92,6863.22,100.00,0.00,58.71,5,476.18,76.92
1543.863,0,245.00,6865.94,100.00,0.00,58.71,5,476.71,75.67
1543.863,0,244.72,6865.94,100.00,0.00,58.71,5,477.23,74.42
1543.863,0,245.00,6868.67,100.00,0.00,58.71,5,477.75,73.16
1543.863,0,244.81,6867.31,100.00,0.00,58.71,5,478.28,71.91
1543.863,0,244.92,6872.77,100.00,0.00,58.71,5,478.80,70.66
1543.863,0,245.19,6874.13,100.00,0.00,58.71,5,479.33,69.41
1557.432,0,245.23,6870.04,100.00,0.00,58.71,5,479.85,68.15
1557.432,0,245.18,6871.40,100.00,0.00,58.71,5,480.37,66.90
1557.432,0,245.13,6872.77,100.00,0.00,58.71,5,480.90,65.64
1557.432,0,245.28,6872.77,100.00,0.00,58.71,5,481.42,64.39
1557.432,0,245.34,6876.86,100.00,0.00,58.71,5,481.94,63.13
1557.432,0,245.40,6878.22,100.00,0.00,58.71,5,482.47,61.87
1557.432,0,245.44,6876.86,100.00,0.00,39.14,5,482.99,60.61
1557.432,0,245.36,6882.31,100.00,0.00,39.14,5,483.51,59.36
1557.432,0,245.63,6882.31,100.00,0.00,39.14,5,484.03,58.10
1557.432,0,245.60,6882.31,100.00,0.00,39.14,5,484.56,56.84
1570.988,0,245.56,6883.68,100.00,0.00,58.71,5,485.08,55.58
1570.988,0,245.60,6883.68,100.00,0.00,58.71,5,485.60,54.32
1570.988,0,245.82,6885.04,100.00,0.00,97.85,5,486.13,53.06
1570.988,0,245.73,6886.41,100.00,0.00,100.00,5,486.65,51.80
1570.988,0,245.73,6886.41,100.00,0.00,100.00,5,486.65,51.80
1570.988,0,245.94,6886.41,100.00,0.00,100.00,5,487.17,50.54
1570.988,0,245.77,6891.86,100.00,0.00,100.00,5,487.69,49.28
1570.988,0,246.06,6890.50,100.00,0.00,100.00,5,488.21,48.02
1570.988,0,245.93,6891.86,100.00,0.00,100.00,5,488.72,46.75
1570.988,0,246.06,6895.96,100.00,0.00,100.00,5,489.24,45.49
1570.988,0,246.09,6891.86,100.00,0.00,100.00,5,489.76,44.22
1584.572,0,246.08,6897.32,100.00,0.00,100.00,5,490.27,42.96
1584.572,0,246.04,6898.68,100.00,0.00,97.85,5,490.78,41.69
1584.572,0,246.31,6897.32,100.00,0.00,97.85,5,491.29,40.42
1584.572,0,246.35,6904.14,100.00,0.00,78.28,5,491.80,39.16
1584.572,0,246.29,6901.41,100.00,0.00,78.28,5,492.31,37.89
1584.572,0,246.49,6902.78,100.00,0.00,78.28,5,492.81,36.61
1584.572,0,246.36,6902.78,100.00,0.00,97.85,5,493.32,35.34
1584.572,0,246.38,6902.78,100.00,0.00,97.85,5,493.82,34.07
1584.572,0,246.57,6906.87,100.00,0.00,100.00,5,494.32,32.80
1584.572,0,246.41,6909.60,100.00,0.00,100.00,5,494.82,31.52
1598.236,0,246.65,6909.60,100.00,0.00,100.00,5,495.32,30.25
1598.236,0,246.45,6915.06,100.00,0.00,2.35,5,495.82,28.97
1598.236,0,246.58,6912.33,100.00,0.00,2.94,5,496.31,27.69
1598.236,0,246.83,6912.33,100.00,0.00,3.13,5,496.80,26.42
1598.236,0,246.65,6919.15,100.00,0.00,3.33,5,497.28,25.14
1598.236,0,246.77,6915.06,100.00,0.00,3.52,5,497.77,23.85
1598.236,0,246.91,6920.51,100.00,0.00,3.52,5,498.24,22.57
1598.236,0,246.85,6924.60,100.00,0.00,3.52,5,498.72,21.28
1598.236,0,246.73,6923.24,100.00,0.00,3.72,5,499.19,19.99
1598.236,0,246.73,6923.24,100.00,0.00,3.72,5,499.19,19.99
1611.950,0,246.87,6930.06,100.00,0.00,4.31,5,500.10,17.41
1611.950,0,246.87,6930.06,100.00,0.00,4.31,5,500.10,17.41
1611.950,0,247.00,6934.15,100.00,0.00,4.31,5,500.55,16.11
1611.950,0,247.10,6938.25,100.00,0.00,4.31,5,501.00,14.82
1611.950,0,247.09,6934.15,100.00,0.00,3.91,5,501.43,13.52
1611.950,0,246.86,6940.97,100.00,0.00,3.52,5,501.87,12.22
1611.950,0,246.97,6946.43,100.00,0.00,2.94,5,502.29,10.91
1611.950,0,246.98,6942.34,100.00,0.00,2.35,5,502.71,9.61
1611.950,0,247.17,6950.52,100.00,0.00,100.00,5,503.13,8.30
1611.950,0,247.32,6950.52,100.00,0.00,97.85,5,503.53,6.99
1611.950,0,247.19,6946.43,100.00,0.00,19.57,5,503.94,5.68
1625.695,0,247.44,6951.89,100.00,0.00,-39.14,5,504.34,4.37
1625.695,0,247.25,6945.07,100.00,0.00,-58.71,5,504.75,3.05
1625.695,0,247.39,6943.70,100.00,0.00,-58.71,5,505.15,1.74
1625.695,0,247.49,6943.70,100.00,0.00,-58.71,5,505.55,0.43
1625.695,0,247.49,6938.25,100.00,0.00,-39.14,5,505.96,-0.88
1625.695,0,247.36,6943.70,100.00,0.00,0.00,5,506.37,-2.20
1625.695,0,247.40,6943.70,100.00,0.00,0.00,5,506.78,-3.51
1625.695,0,247.62,6943.70,100.00,0.00,19.57,5,507.18,-4.82
1625.695,0,248.04,6945.07,100.00,0.00,39.14,5,507.59,-6.13
1625.695,0,247.75,6942.34,100.00,0.00,100.00,5,508.01,-7.44
1639.501,0,247.86,6942.34,100.00,0.00,100.00,5,508.42,-8.76
1639.501,0,247.82,6946.43,100.00,0.00,100.00,5,508.84,-10.07
1639.501,0,247.97,6943.70,100.00,0.00,100.00,5,509.26,-11.38
1639.501,0,247.86,6946.43,100.00,0.00,2.15,5,509.67,-12.69
1639.501,0,247.88,6951.89,100.00,0.00,2.15,5,510.09,-14.00
1639.501,0,247.97,6953.25,100.00,0.00,100.00,5,510.50,-15.32
1639.501,0,248.08,6955.98,100.00,0.00,100.00,5,510.91,-16.63
1639.501,0,248.05,6955.98,100.00,0.00,100.00,5,511.32,-17.95
1639.501,0,248.12,6953.25,100.00,0.00,100.00,5,511.73,-19.26
1639.501,0,248.24,6958.71,100.00,0.00,97.85,5,512.13,-20.58
1653.296,0,248.16,6955.98,100.00,0.00,58.71,5,512.54,-21.89
1653.296,0,248.42,6957.35,100.00,0.00,39.14,5,512.94,-23.21
1653.296,0,248.42,6957.35,100.00,0.00,39.14,5,512.94,-23.21
1653.296,0,248.18,6962.80,100.00,0.00,19.57,5,513.34,-24.53
1653.296,0,248.30,6961.44,100.00,0.00,0.00,5,513.74,-25.85
1653.296,0,248.23,6964.17,100.00,0.00,-19.57,5,514.13,-27.17
1653.296,0,248.50,6964.17,100.00,0.00,-19.57,5,514.53,-28.49
1653.296,0,248.46,6964.17,100.00,0.00,-19.57,5,514.93,-29.81
1653.296,0,248.39,6965.53,100.00,0.00,19.57,5,515.32,-31.13
1653.296,0,248.46,6965.53,100.00,0.00,19.57,5,515.72,-32.45
1653.296,0,248.57,6964.17,100.00,0.00,19.57,5,516.11,-33.77
1667.073,0,248.64,6966.89,100.00,0.00,39.14,5,516.51,-35.10
1667.073,0,248.76,6964.17,100.00,0.00,58.71,5,516.90,-36.42
1667.073,0,248.90,6966.89,100.00,0.00,58.71,5,517.30,-37.74
1667.073,0,248.70,6970.99,100.00,0.00,39.14,5,517.70,-39.06
1667.073,0,248.74,6975.08,100.00,0.00,39.14,5,518.09,-40.39
1667.073,0,248.71,6975.08,100.00,0.00,39.14,5,518.49,-41.71
1667.073,0,248.89,6975.08,100.00,0.00,39.14,5,518.88,-43.03
1667.073,0,248.89,6975.08,100.00,0.00,39.14,5,519.28,-44.36
1667.073,0,248.72,6979.17,100.00,0.00,39.14,5,519.67,-45.68
1667.073,0,248.97,6976.44,100.00,0.00,58.71,5,520.07,-47.00
1680.874,0,249.12,6977.81,100.00,0.00,58.71,5,520.46,-48.33
1680.874,0,248.99,6983.26,100.00,0.00,58.71,5,520.86,-49.65
1680.874,0,248.99,6983.26,100.00,0.00,58.71,5,520.86,-49.65
1680.874,0,249.06,6980.54,100.00,0.00,58.71,5,521.25,-50.98
1680.874,0,249.43,6983.26,100.00,0.00,78.28,5,521.64,-52.31
1680.874,0,249.25,6984.63,100.00,0.00,78.28,5,522.03,-53.63
1680.874,0,249.19,6983.26,100.00,0.00,58.71,5,522.42,-54.96
1680.874,0,249.41,6987.36,100.00,0.00,39.14,5,522.81,-56.29
1680.874,0,249.14,6987.36,100.00,0.00,19.57,5,523.20,-57.62
1680.874,0,249.30,6987.36,100.00,0.00,-19.57,5,523.59,-58.94
1680.874,0,249.59,6988.72,100.00,0.00,-39.14,5,523.97,-60.27
1694.721,0,249.30,6990.09,100.00,0.00,-58.71,5,524.36,-61.60
1694.721,0,249.47,6990.09,100.00,0.00,-97.85,5,524.75,-62.93
1694.721,0,249.72,6992.81,100.00,0.00,-100.00,5,525.14,-64.26
1694.721,0,249.60,6992.81,100.00,0.00,-100.00,5,525.53,-65.59
1694.721,0,249.77,6994.18,100.00,0.00,-100.00,5,525.92,-66.92
1694.721,0,249.69,6995.54,100.00,0.00,-100.00,5,526.31,-68.25
1694.721,0,249.46,6998.27,100.00,0.00,-100.00,5,526.71,-69.58
1694.721,0,249.49,6998.27,100.00,0.00,-100.00,5,527.11,-70.90
1694.721,0,249.51,6998.27,100.00,0.00,-100.00,5,527.51,-72.23
1694.721,0,249.60,7002.36,100.00,0.00,-100.00,5,527.91,-73.55
1708.595,0,249.81,7002.36,100.00,0.00,-100.00,5,528.32,-74.88
1708.595,0,250.09,7002.36,100.00,0.00,-100.00,5,528.73,-76.20
1708.595,0,249.79,7007.82,100.00,0.00,-100.00,5,529.15,-77.52
1708.595,0,249.98,7007.82,100.00,0.00,-100.00,5,529.57,-78.85
1708.595,0,250.00,7007.82,100.00,0.00,-100.00,5,529.99,-80.17
1708.595,0,249.96,7009.18,100.00,0.00,-100.00,5,530.42,-81.49
1708.595,0,250.28,7006.46,100.00,0.00,-100.00,5,530.84,-82.81
1708.595,0,250.26,7013.28,100.00,0.00,-100.00,5,531.27,-84.13
1708.595,0,250.11,7011.91,100.00,0.00,-100.00,5,531.71,-85.45
1708.595,0,250.11,7011.91,100.00,0.00,-100.00,5,531.71,-85.45
1708.595,0,250.04,7011.91,100.00,0.00,-100.00,5,532.15,-86.77
1722.499,0,250.00,7017.37,100.00,0.00,-100.00,5,532.58,-88.08
1722.499,0,250.07,7014.64,100.00,0.00,-100.00,5,533.03,-89.40
1722.499,0,250.39,7014.64,100.00,0.00,-100.00,5,533.47,-90.71
1722.499,0,250.25,7018.73,100.00,0.00,-100.00,5,533.92,-92.03
1722.499,0,250.43,7018.73,100.00,0.00,-100.00,5,534.37,-93.34
1722.499,0,250.58,7021.46,100.00,0.00,-100.00,5,534.82,-94.66
1722.499,0,250.69,7022.83,100.00,0.00,-100.00,5,535.28,-95.97
1722.499,0,250.69,7018.73,100.00,0.00,-100.00,5,535.74,-97.29
1722.499,0,250.40,7024.19,100.00,0.00,-100.00,5,536.19,-98.60
1722.499,0,250.47,7022.83,100.00,0.00,-100.00,5,536.65,-99.91
1736.419,0,250.51,7022.83,100.00,0.00,-100.00,5,537.12,-101.22
1736.419,0,250.59,7026.92,100.00,0.00,-100.00,5,537.58,-102.53
1736.419,0,250.62,7026.92,100.00,0.00,-100.00,5,538.04,-103.84
1736.419,0,250.67,7026.92,100.00,0.00,-100.00,5,538.51,-105.15
1736.419,0,250.78,7029.65,100.00,0.00,-100.00,5,538.98,-106.46
1736.419,0,250.72,7029.65,100.00,0.00,-100.00,5,539.45,-107.77
1736.419,0,250.76,7029.65,100.00,0.00,-100.00,5,539.92,-109.08
1736.419,0,250.62,7032.38,100.00,0.00,-97.85,5,540.40,-110.39
1736.419,0,250.62,7031.01,100.00,0.00,-58.71,5,540.87,-111.70
1736.419,0,250.88,7032.38,100.00,0.00,-58.71,5,541.35,-113.01
1750.346,0,250.88,7033.74,100.00,0.00,-39.14,5,541.82,-114.32
1750.346,0,250.92,7032.38,100.00,0.00,-19.57,5,542.30,-115.62
1750.346,0,250.92,7032.38,100.00,0.00,-19.57,5,542.30,-115.62
1750.346,0,250.99,7036.47,100.00,0.00,0.00,5,542.77,-116.93
1750.346,0,250.80,7036.47,100.00,0.00,19.57,5,543.25,-118.24
1750.346,0,250.95,7036.47,100.00,0.00,39.14,5,543.73,-119.55
1750.346,0,251.17,7037.83,100.00,0.00,58.71,5,544.20,-120.86
1750.346,0,251.12,7039.20,100.00,0.00,58.71,5,544.68,-122.17
1750.346,0,251.21,7037.83,100.00,0.00,78.28,5,545.15,-123.48
