Format,LMUTelemetry v3
Version,1
Player,Jose Manuel Fernandez
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,Dempsey-Proton Racing #77:LM
SessionUTC,2025-11-21T10:50:08Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
1170.266,0,200.10,8539.80,100.00,0.00,-4.89,4,285.15,388.80
1181.567,0,200.78,8564.36,100.00,0.00,-3.91,4,285.61,387.79
1181.567,0,201.21,8546.62,100.00,0.00,-2.74,4,286.08,386.78
1181.567,0,201.26,8556.17,100.00,0.00,-2.15,4,286.55,385.76
1181.567,0,201.68,8557.53,100.00,0.00,-100.00,4,287.03,384.75
1181.567,0,201.60,8567.08,100.00,0.00,-100.00,4,287.51,383.74
1181.567,0,202.08,8569.81,100.00,0.00,-100.00,4,287.99,382.73
1181.567,0,202.10,8571.18,100.00,0.00,-2.74,4,288.46,381.71
1181.567,0,202.32,8579.36,100.00,0.00,-3.72,4,288.94,380.69
1181.567,0,202.18,8601.19,100.00,0.00,-4.70,4,289.41,379.67
1181.567,0,202.54,8614.83,100.00,0.00,-5.28,4,289.88,378.65
1192.780,0,202.59,8594.37,100.00,0.00,-5.87,4,290.35,377.63
1192.780,0,202.65,8580.73,100.00,0.00,-6.07,4,290.83,376.61
1192.780,0,202.92,8587.55,100.00,0.00,-5.68,4,291.31,375.59
1192.780,0,202.76,8584.82,100.00,0.00,-5.28,4,291.80,374.57
1192.780,0,203.10,8593.00,100.00,0.00,-4.70,4,292.29,373.56
1192.780,0,203.00,8603.92,100.00,0.00,-4.11,4,292.79,372.55
1192.780,0,203.41,8610.74,100.00,0.00,-3.52,4,293.30,371.54
1192.780,0,203.41,8610.74,100.00,0.00,-3.52,4,293.30,371.54
1192.780,0,203.26,8616.19,100.00,0.00,-3.13,4,293.81,370.53
1192.780,0,203.27,8617.56,100.00,0.00,-2.94,4,294.32,369.52
1192.780,0,203.54,8629.84,100.00,0.00,-2.54,4,294.83,368.51
1204.004,0,203.59,8628.47,100.00,0.00,-2.54,4,295.35,367.51
1204.004,0,203.65,8639.39,100.00,0.00,-2.54,4,295.87,366.50
1204.004,0,204.11,8640.75,100.00,0.00,-2.94,4,296.40,365.50
1204.004,0,204.07,8647.57,100.00,0.00,-3.33,4,296.92,364.50
1204.004,0,204.26,8650.30,100.00,0.00,-3.72,4,297.45,363.50
1204.004,0,204.23,8658.48,100.00,0.00,-4.11,4,297.98,362.49
1204.004,0,204.53,8659.85,100.00,0.00,-4.50,4,298.51,361.49
1204.004,0,204.60,8668.03,100.00,0.00,-4.70,4,299.05,360.49
1204.004,0,204.76,8666.67,100.00,0.00,-4.70,4,299.59,359.49
1204.004,0,204.74,8681.68,100.00,0.00,-4.89,4,300.13,358.49
1215.298,0,204.86,8680.31,100.00,0.00,-4.70,4,300.67,357.49
1215.298,0,205.15,8689.86,100.00,0.00,-4.70,4,301.22,356.49
1215.298,0,205.17,8692.59,100.00,0.00,-4.50,4,301.77,355.50
1215.298,0,205.42,8704.87,100.00,0.00,-4.50,4,302.33,354.50
1215.298,0,205.49,8706.23,100.00,0.00,-4.31,4,302.89,353.51
1215.298,0,205.63,8713.05,100.00,0.00,-4.31,4,303.46,352.52
1215.298,0,205.56,8717.14,100.00,0.00,-4.31,4,304.02,351.53
1215.298,0,205.56,8717.14,100.00,0.00,-4.31,4,304.02,351.53
1215.298,0,205.88,8730.79,100.00,0.00,-4.31,4,305.17,349.55
1215.298,0,206.14,8733.51,100.00,0.00,-4.31,4,305.75,348.56
1226.681,0,206.10,8744.43,100.00,0.00,-4.31,4,306.33,347.58
1226.681,0,206.10,8744.43,100.00,0.00,-4.31,4,306.33,347.58
1226.681,0,206.31,8747.16,100.00,0.00,-4.11,4,306.92,346.59
1226.681,0,206.37,8753.98,100.00,0.00,-3.72,4,307.51,345.61
1226.681,0,206.53,8753.98,100.00,0.00,-3.52,4,308.11,344.63
1226.681,0,206.49,8767.62,100.00,0.00,-3.33,4,308.71,343.65
1226.681,0,206.74,8764.89,100.00,0.00,-3.13,4,309.31,342.67
1226.681,0,206.78,8777.17,100.00,0.00,-3.13,4,309.92,341.70
1226.681,0,207.21,8774.44,100.00,0.00,-2.94,4,310.52,340.73
1226.681,0,207.32,8783.99,100.00,0.00,-2.94,4,311.14,339.75
1226.681,0,207.34,8783.99,100.00,0.00,-2.94,4,311.75,338.78
1238.137,0,207.45,8790.81,100.00,0.00,-2.94,4,312.37,337.81
1238.137,0,207.53,8792.17,100.00,0.00,-3.13,4,312.99,336.84
1238.137,0,207.99,8798.99,100.00,0.00,-3.13,4,313.61,335.86
1238.137,0,207.61,8798.99,100.00,0.00,-3.13,4,314.23,334.89
1238.137,0,207.96,8808.54,100.00,0.00,-3.13,4,314.86,333.92
1238.137,0,208.01,8812.64,100.00,0.00,-3.33,4,315.48,332.95
1238.137,0,208.22,8815.37,100.00,0.00,-3.33,4,316.11,331.98
1238.137,0,208.03,8819.46,100.00,0.00,-3.33,4,316.74,331.01
1238.137,0,208.41,8822.19,100.00,0.00,-3.13,4,317.38,330.05
1238.137,0,208.53,8833.10,100.00,0.00,-2.94,4,318.01,329.08
1249.654,0,208.54,8831.74,100.00,0.00,-2.74,4,318.65,328.11
1249.654,0,208.57,8845.38,100.00,0.00,-2.74,4,319.29,327.15
1249.654,0,208.57,8845.38,100.00,0.00,-2.74,4,319.29,327.15
1249.654,0,208.92,8853.56,100.00,0.00,-2.94,4,320.58,325.22
1249.654,0,208.64,8853.56,100.00,0.00,-2.94,4,321.23,324.26
1249.654,0,208.96,8859.02,100.00,0.00,-2.94,4,321.88,323.30
1249.654,0,210.04,8861.75,100.00,0.00,-2.94,4,322.52,322.33
1249.654,0,209.95,8869.93,100.00,0.00,-2.74,4,323.17,321.36
1249.654,0,209.10,8868.57,100.00,0.00,-2.74,4,323.82,320.39
1249.654,0,209.88,8880.85,100.00,0.00,-2.74,4,324.47,319.42
1261.268,0,210.18,8882.21,100.00,0.00,-2.54,4,325.12,318.46
1261.268,0,209.56,8883.57,100.00,0.00,-2.54,4,325.77,317.49
1261.268,0,210.43,8891.76,100.00,0.00,-2.35,4,326.43,316.52
1261.268,0,210.51,8898.58,100.00,0.00,-2.15,4,327.09,315.56
1261.268,0,210.68,8901.31,100.00,0.00,-100.00,4,327.75,314.59
1261.268,0,211.03,8905.40,100.00,0.00,-100.00,4,328.42,313.63
1261.268,0,210.77,8912.22,100.00,0.00,-100.00,4,329.09,312.67
1261.268,0,210.86,8916.32,100.00,0.00,-100.00,4,329.76,311.71
1261.268,0,211.39,8924.50,100.00,0.00,-100.00,4,330.44,310.75
1261.268,0,210.86,8934.05,100.00,0.00,-100.00,4,331.12,309.80
1272.991,0,210.98,8931.32,100.00,0.00,-100.00,4,331.80,308.84
1272.991,0,211.05,8935.41,100.00,0.00,-100.00,4,332.48,307.88
1272.991,0,210.95,8938.14,100.00,0.00,-100.00,4,333.16,306.93
1272.991,0,211.59,8949.06,100.00,0.00,-2.15,4,333.84,305.97
1272.991,0,211.73,8949.06,100.00,0.00,-2.35,4,334.52,305.02
1272.991,0,212.40,8951.78,100.00,0.00,-2.54,4,335.20,304.06
1272.991,0,212.23,8959.97,100.00,0.00,-2.54,4,335.88,303.10
1272.991,0,212.35,8966.79,100.00,0.00,-2.35,4,336.57,302.14
1272.991,0,212.35,8966.79,100.00,0.00,-2.35,4,336.57,302.14
1272.991,0,211.94,8968.15,100.00,0.00,-2.35,4,337.26,301.19
1272.991,0,208.95,8770.35,0.00,0.00,-2.35,0,337.95,300.23
1284.761,0,209.69,8511.15,0.00,0.00,-2.15,0,338.63,299.29
1284.761,0,209.25,8258.78,0.00,0.00,-2.15,0,339.31,298.35
1284.761,0,208.95,8013.22,0.00,0.00,-100.00,0,339.99,297.41
1284.761,0,209.14,7733.57,11.11,0.00,-100.00,5,340.68,296.47
1284.761,0,210.64,7726.75,100.00,0.00,-100.00,5,341.36,295.54
1284.761,0,211.47,7732.20,100.00,0.00,-100.00,5,342.05,294.61
1284.761,0,211.56,7740.39,100.00,0.00,-100.00,5,342.75,293.67
1284.761,0,211.40,7747.21,100.00,0.00,-100.00,5,343.45,292.73
1284.761,0,211.63,7751.30,100.00,0.00,-100.00,5,344.15,291.79
1284.761,0,212.93,7748.57,100.00,0.00,-100.00,5,344.86,290.85
1296.432,0,211.99,7760.85,100.00,0.00,-78.28,5,345.57,289.91
1296.432,0,211.90,7759.49,100.00,0.00,-58.71,5,346.28,288.97
1296.432,0,212.51,7770.40,100.00,0.00,-58.71,5,347.00,288.03
1296.432,0,212.62,7775.86,100.00,0.00,-58.71,5,347.71,287.09
1296.432,0,212.60,7774.49,100.00,0.00,-58.71,5,348.43,286.15
1296.432,0,212.99,7779.95,100.00,0.00,-58.71,5,349.86,284.27
1296.432,0,212.90,7788.13,100.00,0.00,-58.71,5,350.58,283.33
1296.432,0,213.14,7784.04,100.00,0.00,-58.71,5,351.30,282.39
1296.432,0,213.16,7794.95,100.00,0.00,-78.28,5,352.02,281.44
1296.432,0,213.16,7794.95,100.00,0.00,-78.28,5,352.02,281.44
1308.267,0,213.47,7797.68,100.00,0.00,-78.28,5,352.74,280.50
1308.267,0,213.48,7805.87,100.00,0.00,-78.28,5,353.46,279.56
1308.267,0,213.64,7805.87,100.00,0.00,-78.28,5,354.18,278.61
1308.267,0,213.62,7812.69,100.00,0.00,-78.28,5,354.89,277.66
1308.267,0,213.68,7816.78,100.00,0.00,-78.28,5,355.61,276.72
1308.267,0,214.05,7822.24,100.00,0.00,-78.28,5,356.33,275.77
1308.267,0,214.14,7824.97,100.00,0.00,-78.28,5,357.05,274.83
1308.267,0,214.25,7829.06,100.00,0.00,-78.28,5,357.78,273.88
1308.267,0,214.18,7833.15,100.00,0.00,-78.28,5,358.50,272.93
1308.267,0,214.32,7837.24,100.00,0.00,-78.28,5,359.22,271.99
1320.162,0,214.49,7844.07,100.00,0.00,-78.28,5,359.94,271.04
1320.162,0,214.63,7844.07,100.00,0.00,-58.71,5,360.67,270.09
1320.162,0,214.60,7852.25,100.00,0.00,-58.71,5,361.39,269.15
1320.162,0,214.85,7853.61,100.00,0.00,-39.14,5,362.12,268.20
1320.162,0,215.04,7860.44,100.00,0.00,-39.14,5,362.84,267.25
1320.162,0,215.00,7860.44,100.00,0.00,-39.14,5,363.57,266.31
1320.162,0,215.34,7865.89,100.00,0.00,-39.14,5,364.30,265.36
1320.162,0,215.32,7871.35,100.00,0.00,-39.14,5,365.03,264.41
1320.162,0,215.37,7872.71,100.00,0.00,-39.14,5,365.76,263.46
1320.162,0,215.46,7880.90,100.00,0.00,-39.14,5,366.49,262.52
1332.106,0,215.53,7879.53,100.00,0.00,-19.57,5,367.22,261.57
1332.106,0,215.75,7886.36,100.00,0.00,-19.57,5,367.95,260.62
1332.106,0,215.70,7889.08,100.00,0.00,-19.57,5,368.68,259.67
1332.106,0,215.70,7889.08,100.00,0.00,-19.57,5,368.68,259.67
1332.106,0,215.89,7898.63,100.00,0.00,-19.57,5,369.41,258.72
1332.106,0,216.11,7901.36,100.00,0.00,-19.57,5,370.14,257.77
1332.106,0,216.23,7901.36,100.00,0.00,0.00,5,370.88,256.82
1332.106,0,216.18,7906.82,100.00,0.00,0.00,5,371.61,255.87
1332.106,0,216.39,7908.18,100.00,0.00,19.57,5,372.34,254.91
1332.106,0,216.34,7917.73,100.00,0.00,19.57,5,373.07,253.96
1332.106,0,216.60,7917.73,100.00,0.00,19.57,5,373.81,253.01
1344.106,0,216.67,7924.55,100.00,0.00,0.00,5,374.54,252.05
1344.106,0,216.63,7927.28,100.00,0.00,0.00,5,375.27,251.10
1344.106,0,217.15,7932.74,100.00,0.00,0.00,5,376.01,250.14
1344.106,0,217.04,7936.83,100.00,0.00,0.00,5,376.74,249.19
1344.106,0,217.22,7939.56,100.00,0.00,0.00,5,377.47,248.23
1344.106,0,217.32,7939.56,100.00,0.00,0.00,5,378.21,247.27
1344.106,0,217.38,7942.29,100.00,0.00,0.00,5,378.94,246.31
1344.106,0,217.72,7945.02,100.00,0.00,0.00,5,379.68,245.36
1344.106,0,217.62,7951.84,100.00,0.00,0.00,5,380.41,244.39
1344.106,0,217.78,7957.29,100.00,0.00,-19.57,5,381.15,243.43
1356.178,0,217.71,7958.66,100.00,0.00,-19.57,5,381.88,242.47
1356.178,0,217.71,7958.66,100.00,0.00,-19.57,5,381.88,242.47
1356.178,0,217.85,7962.75,100.00,0.00,-19.57,5,382.62,241.51
1356.178,0,217.96,7968.21,100.00,0.00,-19.57,5,383.35,240.55
1356.178,0,218.08,7973.66,100.00,0.00,-19.57,5,384.09,239.59
1356.178,0,218.13,7979.12,100.00,0.00,0.00,5,384.83,238.63
1356.178,0,218.27,7980.48,100.00,0.00,0.00,5,385.57,237.67
1356.178,0,218.36,7987.30,100.00,0.00,19.57,5,386.30,236.71
1356.178,0,218.61,7988.67,100.00,0.00,19.57,5,387.04,235.74
1356.178,0,218.68,7994.13,100.00,0.00,19.57,5,387.78,234.78
1356.178,0,218.65,7995.49,100.00,0.00,19.57,5,388.52,233.82
1368.304,0,218.70,8003.67,100.00,0.00,19.57,5,389.26,232.85
1368.304,0,218.83,8009.13,100.00,0.00,19.57,5,390.00,231.89
1368.304,0,219.00,8005.04,100.00,0.00,19.57,5,390.73,230.92
1368.304,0,219.17,8011.86,100.00,0.00,19.57,5,391.47,229.96
1368.304,0,219.27,8011.86,100.00,0.00,39.14,5,392.21,228.99
1368.304,0,219.20,8020.05,100.00,0.00,39.14,5,392.95,228.02
1368.304,0,219.38,8021.41,100.00,0.00,39.14,5,393.68,227.05
1368.304,0,219.54,8028.23,100.00,0.00,39.14,5,394.42,226.08
1368.304,0,219.67,8029.59,100.00,0.00,39.14,5,395.16,225.11
1368.304,0,219.74,8036.42,100.00,0.00,19.57,5,395.89,224.13
1380.485,0,220.01,8041.87,100.00,0.00,19.57,5,396.63,223.16
1380.485,0,220.07,8041.87,100.00,0.00,0.00,5,397.37,222.19
1380.485,0,220.11,8045.96,100.00,0.00,0.00,5,398.10,221.21
1380.485,0,220.11,8048.69,100.00,0.00,0.00,5,398.84,220.24
1380.485,0,220.10,8052.79,100.00,0.00,19.57,5,399.58,219.26
1380.485,0,220.10,8052.79,100.00,0.00,19.57,5,399.58,219.26
1380.485,0,220.44,8056.88,100.00,0.00,0.00,5,400.31,218.28
1380.485,0,220.51,8058.24,100.00,0.00,0.00,5,401.05,217.31
1380.485,0,220.39,8063.70,100.00,0.00,0.00,5,401.79,216.33
1380.485,0,220.71,8067.79,100.00,0.00,0.00,5,402.52,215.35
1380.485,0,220.80,8071.88,100.00,0.00,19.57,5,403.26,214.37
1392.729,0,220.71,8070.52,100.00,0.00,19.57,5,404.00,213.39
1392.729,0,220.74,8080.07,100.00,0.00,39.14,5,404.74,212.41
1392.729,0,221.08,8080.07,100.00,0.00,39.14,5,405.48,211.43
1392.729,0,221.10,8084.16,100.00,0.00,58.71,5,406.21,210.45
1392.729,0,221.06,8088.25,100.00,0.00,58.71,5,406.95,209.47
1392.729,0,221.40,8090.98,100.00,0.00,78.28,5,407.69,208.49
1392.729,0,221.44,8096.44,100.00,0.00,97.85,5,408.43,207.50
1392.729,0,221.44,8096.44,100.00,0.00,100.00,5,409.16,206.52
1392.729,0,221.60,8107.35,100.00,0.00,100.00,5,409.90,205.53
1392.729,0,221.65,8105.99,100.00,0.00,100.00,5,410.63,204.55
1405.015,0,221.81,8107.35,100.00,0.00,2.35,5,411.36,203.56
1405.015,0,221.88,8114.17,100.00,0.00,2.54,5,412.09,202.56
1405.015,0,222.08,8114.17,100.00,0.00,2.74,5,412.82,201.57
1405.015,0,221.89,8122.36,100.00,0.00,3.13,5,413.55,200.58
1405.015,0,221.89,8122.36,100.00,0.00,3.13,5,413.55,200.58
1405.015,0,222.25,8122.36,100.00,0.00,3.33,5,414.28,199.58
1405.015,0,222.31,8127.82,100.00,0.00,3.52,5,415.00,198.58
1405.015,0,222.32,8127.82,100.00,0.00,3.72,5,415.72,197.57
1405.015,0,222.45,8136.00,100.00,0.00,3.91,5,416.43,196.57
1405.015,0,222.40,8140.09,100.00,0.00,3.91,5,417.14,195.56
1405.015,0,222.54,8140.09,100.00,0.00,3.91,5,417.85,194.55
1417.353,0,222.48,8152.37,100.00,0.00,3.91,5,418.56,193.53
1417.353,0,222.85,8148.28,100.00,0.00,3.91,5,419.26,192.51
1417.353,0,222.96,8159.19,100.00,0.00,3.91,5,419.96,191.49
1417.353,0,222.83,8157.83,100.00,0.00,3.91,5,420.65,190.46
1417.353,0,222.98,8164.65,100.00,0.00,3.91,5,421.34,189.44
1417.353,0,222.92,8168.74,100.00,0.00,4.11,5,422.02,188.40
1417.353,0,223.21,8170.11,100.00,0.00,4.11,5,422.70,187.37
1417.353,0,223.21,8179.66,100.00,0.00,4.11,5,423.38,186.33
1417.353,0,223.51,8176.93,100.00,0.00,3.91,5,424.06,185.29
1417.353,0,223.47,8189.20,100.00,0.00,3.91,5,424.73,184.25
1429.742,0,223.45,8187.84,100.00,0.00,3.72,5,425.40,183.20
1429.742,0,223.62,8189.20,100.00,0.00,3.52,5,426.06,182.15
1429.742,0,223.54,8191.93,100.00,0.00,3.13,5,426.72,181.10
1429.742,0,223.86,8194.66,100.00,0.00,2.74,5,427.38,180.05
1429.742,0,223.78,8204.21,100.00,0.00,2.54,5,428.04,178.99
1429.742,0,224.10,8206.94,100.00,0.00,2.74,5,428.69,177.93
1429.742,0,224.15,8208.30,100.00,0.00,2.94,5,429.34,176.87
1429.742,0,224.03,8208.30,100.00,0.00,3.52,5,429.99,175.81
1429.742,0,224.15,8212.40,100.00,0.00,3.91,5,430.64,174.75
1429.742,0,224.28,8213.76,100.00,0.00,4.11,5,431.29,173.68
1442.183,0,224.43,8212.40,100.00,0.00,4.11,5,431.93,172.62
1442.183,0,224.43,8212.40,100.00,0.00,4.11,5,431.93,172.62
1442.183,0,224.41,8221.94,100.00,0.00,3.91,5,432.57,171.55
1442.183,0,224.53,8215.12,100.00,0.00,3.72,5,433.20,170.47
1442.183,0,224.46,8226.04,100.00,0.00,3.33,5,433.84,169.40
1442.183,0,224.58,8226.04,100.00,0.00,2.94,5,434.46,168.32
1442.183,0,224.85,8232.86,100.00,0.00,2.74,5,435.09,167.24
1442.183,0,224.86,8235.59,100.00,0.00,2.74,5,435.71,166.16
1442.183,0,225.13,8234.22,100.00,0.00,2.74,5,436.33,165.08
1442.183,0,225.02,8242.41,100.00,0.00,2.94,5,436.95,163.99
1442.183,0,225.09,8235.59,100.00,0.00,3.33,5,437.57,162.91
1454.656,0,225.25,8246.50,100.00,0.00,3.52,5,438.18,161.82
1454.656,0,225.17,8245.14,100.00,0.00,3.72,5,438.80,160.73
1454.656,0,225.39,8250.59,100.00,0.00,3.72,5,439.41,159.64
1454.656,0,225.46,8254.68,100.00,0.00,3.91,5,440.02,158.54
1454.656,0,225.54,8256.05,100.00,0.00,3.91,5,440.62,157.45
1454.656,0,225.61,8260.14,100.00,0.00,3.72,5,441.22,156.35
1454.656,0,225.73,8256.05,100.00,0.00,3.52,5,441.82,155.25
1454.656,0,225.76,8266.96,100.00,0.00,3.33,5,442.42,154.14
1454.656,0,225.63,8269.69,100.00,0.00,3.13,5,443.01,153.04
1454.656,0,226.03,8272.42,100.00,0.00,3.13,5,443.60,151.93
1467.184,0,225.86,8279.24,100.00,0.00,2.94,5,444.18,150.82
1467.184,0,226.11,8276.51,100.00,0.00,3.13,5,444.76,149.71
1467.184,0,226.25,8283.33,100.00,0.00,3.13,5,445.34,148.59
1467.184,0,226.25,8279.24,100.00,0.00,3.52,5,445.92,147.48
1467.184,0,226.34,8284.70,100.00,0.00,3.72,5,446.49,146.36
1467.184,0,226.23,8290.15,100.00,0.00,3.91,5,447.06,145.24
1467.184,0,226.68,8287.43,100.00,0.00,3.91,5,447.63,144.12
1467.184,0,226.41,8295.61,100.00,0.00,3.91,5,448.19,142.99
1467.184,0,226.41,8295.61,100.00,0.00,3.91,5,448.19,142.99
1467.184,0,226.71,8298.34,100.00,0.00,3.91,5,448.76,141.87
1467.184,0,227.01,8306.52,100.00,0.00,3.72,5,449.32,140.74
1479.777,0,226.66,8302.43,100.00,0.00,3.72,5,449.88,139.61
1479.777,0,226.97,8302.43,100.00,0.00,3.52,5,450.43,138.48
1479.777,0,226.78,8310.62,100.00,0.00,3.13,5,450.98,137.35
1479.777,0,227.09,8309.25,100.00,0.00,2.94,5,451.53,136.21
1479.777,0,227.16,8321.53,100.00,0.00,2.74,5,452.07,135.07
1479.777,0,227.27,8316.07,100.00,0.00,2.74,5,452.61,133.93
1479.777,0,227.39,8322.89,100.00,0.00,2.74,5,453.15,132.79
1479.777,0,227.06,8325.62,100.00,0.00,2.74,5,453.68,131.65
1479.777,0,227.48,8326.99,100.00,0.00,2.94,5,454.21,130.50
1479.777,0,227.35,8332.44,100.00,0.00,2.94,5,454.73,129.35
1492.421,0,227.65,8325.62,100.00,0.00,3.13,5,455.26,128.20
1492.421,0,227.73,8335.17,100.00,0.00,3.13,5,455.78,127.05
1492.421,0,227.58,8332.44,100.00,0.00,3.13,5,456.30,125.90
1492.421,0,227.85,8336.54,100.00,0.00,2.94,5,456.82,124.75
1492.421,0,227.82,8339.26,100.00,0.00,2.74,5,457.33,123.59
1492.421,0,227.93,8341.99,100.00,0.00,2.74,5,457.85,122.44
1492.421,0,228.22,8350.18,100.00,0.00,2.54,5,458.36,121.28
1492.421,0,228.09,8343.36,100.00,0.00,2.35,5,458.87,120.12
1492.421,0,228.37,8351.54,100.00,0.00,2.35,5,459.38,118.96
1492.421,0,228.20,8352.91,100.00,0.00,2.35,5,459.88,117.80
1492.421,0,228.20,8352.91,100.00,0.00,2.35,5,459.88,117.80
1505.134,0,228.49,8355.64,100.00,0.00,2.35,5,460.38,116.63
1505.134,0,228.56,8362.46,100.00,0.00,2.35,5,460.88,115.47
1505.134,0,228.55,8358.36,100.00,0.00,2.54,5,461.38,114.30
1505.134,0,228.60,8366.55,100.00,0.00,2.35,5,461.87,113.13
1505.134,0,228.68,8362.46,100.00,0.00,2.35,5,462.36,111.96
1505.134,0,228.77,8367.91,100.00,0.00,2.15,5,462.85,110.79
1505.134,0,228.95,8373.37,100.00,0.00,100.00,5,463.33,109.61
1505.134,0,228.82,8370.64,100.00,0.00,100.00,5,463.81,108.44
1505.134,0,229.02,8378.83,100.00,0.00,100.00,5,464.29,107.26
1505.134,0,229.15,8376.10,100.00,0.00,100.00,5,464.77,106.08
1517.856,0,229.23,8384.28,100.00,0.00,100.00,5,465.24,104.90
1517.856,0,229.25,8380.19,100.00,0.00,97.85,5,465.72,103.72
1517.856,0,229.27,8385.65,100.00,0.00,97.85,5,466.19,102.54
1517.856,0,229.32,8392.47,100.00,0.00,97.85,5,466.67,101.35
1517.856,0,229.52,8388.38,100.00,0.00,97.85,5,467.14,100.17
1517.856,0,229.55,8393.83,100.00,0.00,97.85,5,467.61,98.99
1517.856,0,229.62,8392.47,100.00,0.00,97.85,5,468.08,97.80
1517.856,0,229.55,8400.65,100.00,0.00,97.85,5,468.55,96.62
1517.856,0,229.68,8403.38,100.00,0.00,97.85,5,469.02,95.44
1517.856,0,229.68,8403.38,100.00,0.00,97.85,5,469.02,95.44
1517.856,0,229.90,8403.38,100.00,0.00,100.00,5,469.49,94.25
1530.611,0,230.00,8411.57,100.00,0.00,100.00,5,469.96,93.06
1530.611,0,230.12,8407.47,100.00,0.00,100.00,5,470.43,91.88
1530.611,0,230.10,8414.29,100.00,0.00,100.00,5,470.90,90.69
1530.611,0,230.06,8417.02,100.00,0.00,100.00,5,471.37,89.50
1530.611,0,230.18,8415.66,100.00,0.00,100.00,5,471.84,88.32
1530.611,0,230.20,8423.84,100.00,0.00,100.00,5,472.31,87.13
1530.611,0,230.55,8419.75,100.00,0.00,100.00,5,472.78,85.94
1530.611,0,230.43,8426.57,100.00,0.00,100.00,5,473.25,84.75
1530.611,0,230.49,8427.94,100.00,0.00,97.85,5,473.72,83.56
1530.611,0,230.60,8430.67,100.00,0.00,97.85,5,474.19,82.37
1543.406,0,230.58,8434.76,100.00,0.00,97.85,5,474.66,81.18
1543.406,0,230.94,8430.67,100.00,0.00,78.28,5,475.12,79.99
1543.406,0,230.85,8440.21,100.00,0.00,78.28,5,475.59,78.79
1543.406,0,230.77,8438.85,100.00,0.00,78.28,5,476.06,77.60
1543.406,0,231.05,8444.31,100.00,0.00,97.85,5,476.52,76.40
1543.406,0,230.90,8447.04,100.00,0.00,97.85,5,476.99,75.21
1543.406,0,231.19,8445.67,100.00,0.00,97.85,5,477.45,74.01
1543.406,0,231.08,8455.22,100.00,0.00,78.28,5,477.92,72.82
1543.406,0,231.33,8453.86,100.00,0.00,78.28,5,478.38,71.62
1543.406,0,231.46,8457.95,100.00,0.00,78.28,5,478.84,70.43
1556.232,0,231.42,8462.04,100.00,0.00,97.85,5,479.31,69.23
1556.232,0,231.70,8463.41,100.00,0.00,97.85,5,479.77,68.03
1556.232,0,231.58,8468.86,100.00,0.00,100.00,5,480.23,66.83
1556.232,0,231.73,8466.13,100.00,0.00,100.00,5,480.70,65.63
1556.232,0,231.73,8466.13,100.00,0.00,100.00,5,480.70,65.63
1556.232,0,231.78,8471.59,100.00,0.00,100.00,5,481.16,64.43
1556.232,0,231.73,8472.95,100.00,0.00,100.00,5,481.62,63.23
1556.232,0,231.94,8474.32,100.00,0.00,100.00,5,482.08,62.03
1556.232,0,231.82,8479.78,100.00,0.00,100.00,5,482.54,60.83
1556.232,0,232.07,8478.41,100.00,0.00,100.00,5,483.00,59.62
1556.232,0,232.19,8485.23,100.00,0.00,100.00,5,483.46,58.42
1569.076,0,231.98,8486.60,100.00,0.00,100.00,5,483.91,57.21
1569.076,0,232.37,8487.96,100.00,0.00,100.00,5,484.37,56.01
1569.076,0,232.25,8493.42,100.00,0.00,97.85,5,484.83,54.80
1569.076,0,232.38,8490.69,100.00,0.00,100.00,5,485.28,53.60
1569.076,0,232.58,8498.87,100.00,0.00,100.00,5,485.74,52.39
1569.076,0,232.47,8500.24,100.00,0.00,100.00,5,486.19,51.18
1569.076,0,232.68,8504.33,100.00,0.00,100.00,5,486.64,49.97
1569.076,0,232.60,8507.06,100.00,0.00,100.00,5,487.09,48.76
1569.076,0,232.84,8504.33,100.00,0.00,100.00,5,487.55,47.55
1569.076,0,233.04,8512.52,100.00,0.00,97.85,5,488.00,46.34
1581.962,0,232.79,8512.52,100.00,0.00,97.85,5,488.45,45.13
1581.962,0,233.10,8516.61,100.00,0.00,97.85,5,488.90,43.91
1581.962,0,232.99,8519.34,100.00,0.00,97.85,5,489.35,42.70
1581.962,0,233.24,8519.34,100.00,0.00,97.85,5,489.79,41.48
1581.962,0,233.37,8528.89,100.00,0.00,100.00,5,490.24,40.27
1581.962,0,233.26,8526.16,100.00,0.00,100.00,5,490.69,39.05
1581.962,0,233.32,8530.25,100.00,0.00,100.00,5,491.13,37.84
1581.962,0,233.42,8534.34,100.00,0.00,100.00,5,491.58,36.62
1581.962,0,233.57,8532.98,100.00,0.00,100.00,5,492.02,35.40
1581.962,0,233.77,8539.80,100.00,0.00,100.00,5,492.46,34.18
1581.962,0,233.77,8539.80,100.00,0.00,100.00,5,492.46,34.18
1594.923,0,233.56,8538.44,100.00,0.00,97.85,5,492.91,32.96
1594.923,0,233.80,8543.89,100.00,0.00,100.00,5,493.35,31.74
1594.923,0,233.68,8547.98,100.00,0.00,100.00,5,493.79,30.52
